Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry,Industry_Pair,count,mean,std,Industry_Z
ADSK,TSLA,0.42618855236341396,Software - Application,Auto Manufacturers,False,Auto Manufacturers | Software - Application,11,0.3583130456959701,0.07062838427321647,0.9610230697742783
ABNB,NVDA,0.4569832847904718,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.9597261028660119
NXPI,TSLA,0.48418101851257833,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.9579902335569283
AVGO,SNPS,0.4786802030235821,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.9557953615315012
AMZN,TTD,0.48714313632193723,Internet Retail,Advertising Agencies,False,Advertising Agencies | Internet Retail,8,0.39591265021076794,0.0956345314116264,0.953949214416063
CSCO,NXPI,0.4502877566321219,Communication Equipment,Semiconductors,False,Communication Equipment | Semiconductors,14,0.40080305618444917,0.05237820206088142,0.9447575231802449
CPRT,QCOM,0.4701427525382648,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.9443077175763976
CPRT,MCHP,0.46918251875270645,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.9310168574415627
AMZN,GFS,0.4628939970735671,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.9299881766663948
CDW,INTU,0.4825768065279498,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.928531906132253
ADBE,QCOM,0.48907887941786027,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.9267308533174257
AMZN,CDW,0.41266573125547656,Internet Retail,Information Technology Services,False,Information Technology Services | Internet Retail,8,0.32396581229379323,0.09572234196374065,0.9266375763693978
INTU,MRVL,0.4887066845214919,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.9226624089788068
CPRT,MELI,0.4617228904125425,Specialty Business Services,Internet Retail,False,Internet Retail | Specialty Business Services,8,0.34806403745725484,0.12331494534841382,0.9216956844456781
AMZN,ON,0.46138342751934436,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.9138219942223845
MAR,PAYX,0.43568563752455836,Lodging,Software - Application,False,Lodging | Software - Application,11,0.39357425547205227,0.04609453339664549,0.913587337789837
CPRT,NVDA,0.4676317771709648,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.9095526163596729
MU,SNPS,0.4751983362477032,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.9090198263602323
DDOG,NVDA,0.4871095538354785,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.9052042510057999
MSTR,TSLA,0.42191653184508054,Software - Application,Auto Manufacturers,False,Auto Manufacturers | Software - Application,11,0.3583130456959701,0.07062838427321647,0.9005371820919597
ADI,GOOGL,0.4834631365033292,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.8991113625853351
ADSK,MRVL,0.48629119060935005,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.8962587623202675
CSX,NXPI,0.40579805375906197,Railroads,Semiconductors,False,Railroads | Semiconductors,14,0.33851631250218034,0.07522101065049323,0.8944540983303109
GOOGL,MRVL,0.48305597066760536,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.8915374226972423
SBUX,TXN,0.41622437701436443,Restaurants,Semiconductors,False,Restaurants | Semiconductors,14,0.35785781540115974,0.0655500276735269,0.8904124633463225
AMD,MELI,0.4581551726083484,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.879273066818783
QCOM,TTD,0.4137748491611563,Semiconductors,Advertising Agencies,False,Advertising Agencies | Semiconductors,28,0.3613711580454765,0.059894583704677234,0.8749320535236906
INTU,TSLA,0.4199903466119272,Software - Application,Auto Manufacturers,False,Auto Manufacturers | Software - Application,11,0.3583130456959701,0.07062838427321647,0.8732650697114447
MELI,WDAY,0.48748052623576826,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.8686819635240873
CPRT,ZS,0.4634090028040118,Specialty Business Services,Software - Infrastructure,False,Software - Infrastructure | Specialty Business Services,16,0.39800426011154905,0.07544864590604623,0.8668776212883819
CSCO,MCHP,0.4461815746058136,Communication Equipment,Semiconductors,False,Communication Equipment | Semiconductors,14,0.40080305618444917,0.05237820206088142,0.8663626591958814
MSFT,PYPL,0.4332008573142159,Software - Infrastructure,Credit Services,False,Credit Services | Software - Infrastructure,8,0.4127034367081592,0.023805996395441172,0.8610192266508948
AMD,INTU,0.4830110292346293,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.8604034776160643
ADSK,AMD,0.48288972464534646,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.8590775030410992
BKNG,KLAC,0.45203923120955997,Travel Services,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Travel Services,8,0.43630068684132584,0.01841623294518077,0.854601720942754
CDNS,TTD,0.4446108080975456,Software - Application,Advertising Agencies,False,Advertising Agencies | Software - Application,22,0.37373002166292096,0.0831209836110367,0.852742392538449
DASH,NFLX,0.41344865558938465,Internet Retail,Entertainment,False,Entertainment | Internet Retail,8,0.31353561217824144,0.11723688744645135,0.8522321394516644
ADSK,CSGP,0.46325816732131353,Software - Application,Real Estate Services,False,Real Estate Services | Software - Application,11,0.41821770975212086,0.05285510379862093,0.8521496380141032
CSGP,NXPI,0.40697769965858077,Real Estate Services,Semiconductors,False,Real Estate Services | Semiconductors,14,0.34580113463459916,0.07181003869699995,0.8519221843357316
NVDA,PLTR,0.47082148796108086,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.8502210743837061
ADSK,CTSH,0.47719272277435043,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.8465617996595182
CSGP,MCHP,0.4061084659963562,Real Estate Services,Semiconductors,False,Real Estate Services | Semiconductors,14,0.34580113463459916,0.07181003869699995,0.8398175583252614
CTSH,INTU,0.4765291935954241,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.8364598844714427
ADP,COST,0.4539761416004483,Software - Application,Discount Stores,False,Discount Stores | Software - Application,11,0.3919933250054788,0.07429340926349084,0.8342976477918751
TTD,WDAY,0.4422685004872663,Advertising Agencies,Software - Application,False,Advertising Agencies | Software - Application,22,0.37373002166292096,0.0831209836110367,0.8245628943116221
DDOG,MELI,0.4817926540417703,Software - Application,Internet Retail,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.8220870435815049
APP,PLTR,0.4572773088378566,Advertising Agencies,Software - Infrastructure,False,Advertising Agencies | Software - Infrastructure,16,0.4185754103796716,0.047217922705006535,0.8196442418692305
CPRT,TXN,0.4606072134733039,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.812323696675744
AMZN,TXN,0.451672706675103,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.8098974285563999
ADBE,META,0.470808948646699,Software - Application,Internet Content & Information,False,Internet Content & Information | Software - Application,22,0.4127848144571869,0.07212437282955013,0.8045010571757647
CTAS,MNST,0.40073645105633277,Specialty Business Services,Beverages - Non-Alcoholic,False,Beverages - Non-Alcoholic | Specialty Business Services,8,0.35017778526254334,0.06305286122108515,0.8018457023942696
ABNB,TEAM,0.4329898497801835,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.3882712926676135,0.05591080900153054,0.7998195324153841
DASH,PLTR,0.49559001180898943,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.7991392135156393
ADBE,ADI,0.4769984016127409,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.7946797370511605
AMD,CPRT,0.45911218539731646,Semiconductors,Specialty Business Services,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.7916306015624055
CDNS,GFS,0.47659591536493157,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.7902801794208724
MAR,ON,0.46955037016293527,Lodging,Semiconductors,False,Lodging | Semiconductors,14,0.42364435061792116,0.0583307950616309,0.7869945797328997
ABNB,MSFT,0.4157581261685305,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.37427499779575063,0.052752149396704966,0.7863779741147569
GFS,ODFL,0.4573556545658481,Semiconductors,Trucking,False,Semiconductors | Trucking,14,0.40174503571867354,0.07113004125300036,0.7818162040617237
MELI,ZS,0.49254652333441346,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.7708825676709585
PYPL,WDAY,0.4802363391513967,Credit Services,Software - Application,False,Credit Services | Software - Application,11,0.433126292617087,0.06120002417529798,0.7697716981184557
ADSK,DASH,0.47500891832314684,Software - Application,Internet Retail,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.7665148345128056
CRWD,MRVL,0.4644748724343196,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.7649603918535408
MSFT,ON,0.4643391330369001,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.7631368634514466
CSCO,ROP,0.4383015935691832,Communication Equipment,Software - Application,False,Communication Equipment | Software - Application,11,0.372808818389834,0.08642279037746373,0.7578183358035568
CRWD,TTD,0.4540357305263249,Software - Infrastructure,Advertising Agencies,False,Advertising Agencies | Software - Infrastructure,16,0.4185754103796716,0.047217922705006535,0.7509928034782737
CRWD,DASH,0.49034314185782363,Software - Infrastructure,Internet Retail,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.7504257233080428
ADBE,NXPI,0.4725774540199411,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.7463545735931
DASH,TTD,0.4671397669748059,Internet Retail,Advertising Agencies,False,Advertising Agencies | Internet Retail,8,0.39591265021076794,0.0956345314116264,0.7447845010863808
DASH,INTU,0.4723408519297205,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.7446580951623009
COST,INTU,0.4472276370442909,Discount Stores,Software - Application,False,Discount Stores | Software - Application,11,0.3919933250054788,0.07429340926349084,0.7434618034947993
CDNS,MELI,0.4720620956288153,Software - Application,Internet Retail,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.7423745298708948
AMZN,MU,0.4452234757163164,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.740877472466427
ADSK,META,0.4660200648420866,Software - Application,Internet Content & Information,False,Internet Content & Information | Software - Application,22,0.4127848144571869,0.07212437282955013,0.7381034773184
CPRT,DASH,0.4390830479833831,Specialty Business Services,Internet Retail,False,Internet Retail | Specialty Business Services,8,0.34806403745725484,0.12331494534841382,0.7381020221755223
AMD,DASH,0.4449396204038261,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.73783964030796
ISRG,QCOM,0.46739030000847903,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4258172570754973,0.05640293492419041,0.7370723347793675
ISRG,MCHP,0.46713547932317523,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4258172570754973,0.05640293492419041,0.7325544726211961
INTU,ON,0.47116811033515077,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.7309491062116269
CDNS,META,0.4653977828554265,Software - Application,Internet Content & Information,False,Internet Content & Information | Software - Application,22,0.4127848144571869,0.07212437282955013,0.7294755757887643
ODFL,PAYX,0.4468606337424189,Trucking,Software - Application,False,Software - Application | Trucking,11,0.3969347164825766,0.0684576338979014,0.729296565147175
IDXX,MCHP,0.42108832302856064,Diagnostics & Research,Semiconductors,False,Diagnostics & Research | Semiconductors,14,0.37689243640434894,0.061172176317773275,0.7224834767137556
BKNG,LRCX,0.4495529152469659,Travel Services,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Travel Services,8,0.43630068684132584,0.01841623294518077,0.7195949597883396
COST,PAYX,0.44511560453687415,Discount Stores,Software - Application,False,Discount Stores | Software - Application,11,0.3919933250054788,0.07429340926349084,0.715033541440945
ADSK,AVGO,0.4696005742989079,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.7138144459181616
ADBE,AMD,0.46905752711619514,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.7078784235340072
ARM,CDNS,0.4688080854108296,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.705151788365411
MELI,TTD,0.4632437174391072,Internet Retail,Advertising Agencies,False,Advertising Agencies | Internet Retail,8,0.39591265021076794,0.0956345314116264,0.7040455600554524
IDXX,ZS,0.4262101441139516,Diagnostics & Research,Software - Infrastructure,False,Diagnostics & Research | Software - Infrastructure,8,0.3909561270372995,0.05009515439057522,0.7037410604983524
CSGP,ROP,0.4549498762109072,Real Estate Services,Software - Application,False,Real Estate Services | Software - Application,11,0.41821770975212086,0.05285510379862093,0.6949596882589937
TSLA,ZS,0.42690689605803456,Auto Manufacturers,Software - Infrastructure,False,Auto Manufacturers | Software - Infrastructure,8,0.3956258516459177,0.04503852110241606,0.6945397772050474
GFS,MSFT,0.45772355864960107,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.6742629770135774
BKNG,MSFT,0.4095166393655294,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.37427499779575063,0.052752149396704966,0.6680607704674884
MAR,TXN,0.4624072135622284,Lodging,Semiconductors,False,Lodging | Semiconductors,14,0.42364435061792116,0.0583307950616309,0.6645351379721698
NXPI,WDAY,0.46495470579152876,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.6630306828648724
MCHP,TSLA,0.469182059316515,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.6616299639218524
AMD,META,0.4706194370567651,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.6601978806227208
ADSK,APP,0.428528540773645,Software - Application,Advertising Agencies,False,Advertising Agencies | Software - Application,22,0.37373002166292096,0.0831209836110367,0.6592621589652117
ABNB,ON,0.4428159898156024,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.6503287745965486
ISRG,NXPI,0.46224121529641465,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4258172570754973,0.05640293492419041,0.6457812571256051
AMD,ZS,0.4553846580426416,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.6428420942960534
PYPL,TXN,0.4477374832185104,Credit Services,Semiconductors,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.6378830766996144
ABNB,AMZN,0.47215125330895,Travel Services,Internet Retail,False,Internet Retail | Travel Services,8,0.4128031386507148,0.09317211215324164,0.6369729448724364
CDNS,ODFL,0.4404881395479329,Software - Application,Trucking,False,Software - Application | Trucking,11,0.3969347164825766,0.0684576338979014,0.6362098802642295
NVDA,TSLA,0.4678169632303554,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.6346574094343221
DASH,NXPI,0.4352212730757282,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.6338334556730993
ADSK,CSX,0.41639521279066616,Software - Application,Railroads,False,Railroads | Software - Application,11,0.3579330476587908,0.09432934777416131,0.6197664513894721
ABNB,CRWD,0.4069618996902186,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.37427499779575063,0.052752149396704966,0.6196316599093817
CDNS,CDW,0.4620448858399167,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.6159432091672974
MSFT,TSLA,0.4233266095031275,Software - Infrastructure,Auto Manufacturers,False,Auto Manufacturers | Software - Infrastructure,8,0.3956258516459177,0.04503852110241606,0.6150459024668959
ON,PCAR,0.4098372784279574,Semiconductors,Farm & Heavy Construction Machinery,False,Farm & Heavy Construction Machinery | Semiconductors,14,0.36429873905520477,0.07551640077602607,0.6030284667275828
ADI,ODFL,0.4445045499281805,Semiconductors,Trucking,False,Semiconductors | Trucking,14,0.40174503571867354,0.07113004125300036,0.6011456405236277
MELI,MSFT,0.4742405106416443,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.6009241394367671
ADI,CTSH,0.4994546667439738,Semiconductors,Information Technology Services,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.5955572457345468
CPRT,ON,0.4449269695474612,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.5952891244363552
CDNS,COST,0.4360264135892143,Software - Application,Discount Stores,False,Discount Stores | Software - Application,11,0.3919933250054788,0.07429340926349084,0.5926917208438592
ADBE,PYPL,0.46908223484598155,Software - Application,Credit Services,False,Credit Services | Software - Application,11,0.433126292617087,0.06120002417529798,0.5875151638160192
ADBE,MCHP,0.4577004884653561,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.583735185533365
KLAC,TTD,0.41906308176168244,Semiconductor Equipment & Materials,Advertising Agencies,False,Advertising Agencies | Semiconductor Equipment & Materials,8,0.4097629415161831,0.015935345881578074,0.5836170933855102
CTAS,NXPI,0.443825136916636,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.5800383557084258
CPRT,LRCX,0.470396077138995,Specialty Business Services,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Specialty Business Services,8,0.45151957680992943,0.032901245355590664,0.5737320920546257
GFS,PCAR,0.40760119710690124,Semiconductors,Farm & Heavy Construction Machinery,False,Farm & Heavy Construction Machinery | Semiconductors,14,0.36429873905520477,0.07551640077602607,0.5734179278502313
ADP,CTSH,0.45920758380788607,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.5727466393692557
MELI,TEAM,0.45121107184085,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.571563416156642
DDOG,MRVL,0.45644599841981404,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.5700224157629055
ADBE,ASML,0.4952376702739726,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.4429357474619367,0.09241917980021443,0.5659206554862168
ADBE,TXN,0.45593149459815213,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.5643983994723476
ODFL,QCOM,0.4417810464341322,Trucking,Semiconductors,False,Semiconductors | Trucking,14,0.40174503571867354,0.07113004125300036,0.562856565386427
AMAT,CPRT,0.46990724438551984,Semiconductor Equipment & Materials,Specialty Business Services,False,Semiconductor Equipment & Materials | Specialty Business Services,8,0.45151957680992943,0.032901245355590664,0.5588745160512876
ODFL,ON,0.4414901621163282,Trucking,Semiconductors,False,Semiconductors | Trucking,14,0.40174503571867354,0.07113004125300036,0.5587670933057156
AMD,CRWD,0.4489498078192758,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.5563960633823873
ADBE,COST,0.43332161077734865,Software - Application,Discount Stores,False,Discount Stores | Software - Application,11,0.3919933250054788,0.07429340926349084,0.5562846850289768
MDB,MRVL,0.4489070843650437,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.5558221148183823
AMAT,BKNG,0.4465285460630437,Semiconductor Equipment & Materials,Travel Services,False,Semiconductor Equipment & Materials | Travel Services,8,0.43630068684132584,0.01841623294518077,0.5553719510479116
CRWD,MELI,0.4692532060898251,Software - Infrastructure,Internet Retail,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.5546205310552855
ABNB,GFS,0.4383393818750308,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.5525648373749703
DASH,MRVL,0.42733688980103246,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.549454435772345
AVGO,INTU,0.45393232668248185,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.5425455920646729
GFS,HON,0.4046128136663081,Semiconductors,Conglomerates,False,Conglomerates | Semiconductors,14,0.3656175353252194,0.07306553373044199,0.5337027781792786
AMD,PLTR,0.4470713196171927,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.5311603790150062
GFS,MAR,0.4545683483507048,Semiconductors,Lodging,False,Lodging | Semiconductors,14,0.42364435061792116,0.0583307950616309,0.5301487439029436
APP,CRWD,0.443565870598606,Advertising Agencies,Software - Infrastructure,False,Advertising Agencies | Software - Infrastructure,16,0.4185754103796716,0.047217922705006535,0.5292579340065858
ADBE,TTD,0.41769319424477347,Software - Application,Advertising Agencies,False,Advertising Agencies | Software - Application,22,0.37373002166292096,0.0831209836110367,0.528905827048167
DASH,MDB,0.4662327635717967,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.5265778506774551
INTU,LIN,0.44552211735196473,Software - Application,Specialty Chemicals,False,Software - Application | Specialty Chemicals,11,0.39367120707397985,0.09930185875897933,0.5221544785363476
AAPL,SNPS,0.49056838621554466,Consumer Electronics,Software - Infrastructure,False,Consumer Electronics | Software - Infrastructure,8,0.4473723205705498,0.0834646023357534,0.5175375480881087
ABNB,AMD,0.4366723780439116,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.5161594027116756
AMZN,APP,0.4447559912563193,Internet Retail,Advertising Agencies,False,Advertising Agencies | Internet Retail,8,0.39591265021076794,0.0956345314116264,0.5107291302063456
AMD,DDOG,0.4509722558055236,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.5101892010480894
ADP,CSGP,0.4449751860239737,Software - Application,Real Estate Services,False,Real Estate Services | Software - Application,11,0.41821770975212086,0.05285510379862093,0.5062420532518369
MSFT,MU,0.44499842478608975,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.5033130283494649
ASML,MELI,0.4585688983218912,Semiconductor Equipment & Materials,Internet Retail,False,Internet Retail | Semiconductor Equipment & Materials,16,0.41983455284890314,0.07754833254269153,0.4994865034868957
ADBE,MELI,0.4422946198358139,Software - Application,Internet Retail,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.49852004366579306
CPRT,GFS,0.43742269844476345,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.4914204425175641
ISRG,MRVL,0.4532732803865167,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4258172570754973,0.05640293492419041,0.4867835928737094
DASH,DDOG,0.440829029990921,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.4865139649139694
IDXX,QCOM,0.4066368881589471,Diagnostics & Research,Semiconductors,False,Diagnostics & Research | Semiconductors,14,0.37689243640434894,0.061172176317773275,0.48624151607887234
AMAT,GOOGL,0.49781174752746804,Semiconductor Equipment & Materials,Internet Content & Information,False,Internet Content & Information | Semiconductor Equipment & Materials,8,0.48683200173966285,0.02264366602951499,0.48489258645192856
ADSK,GFS,0.4479889099870213,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.47757839277570674
NVDA,WDAY,0.447984330918384,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.4775283391987899
PAYX,TXN,0.4479365575672952,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.4770061310178864
MCHP,WDAY,0.44786068837602117,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.47617680857223676
ADI,TSLA,0.45979578788268094,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.47616923317133597
GOOGL,SNPS,0.4626512574749217,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4235277552127767,0.08284701533775826,0.47223792073429255
MDB,MELI,0.4602463102380886,Software - Infrastructure,Internet Retail,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.4709978499219516
CPRT,FTNT,0.433451426925307,Specialty Business Services,Software - Infrastructure,False,Software - Infrastructure | Specialty Business Services,16,0.39800426011154905,0.07544864590604623,0.46981846245324527
BKNG,CDNS,0.414469056911809,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.3882712926676135,0.05591080900153054,0.4685634980434348
ABNB,CDNS,0.4144478432727202,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.3882712926676135,0.05591080900153054,0.46818407875997886
AVGO,GOOGL,0.4602032714809543,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.4664404358327921
CSCO,MRVL,0.42519342717557673,Communication Equipment,Semiconductors,False,Communication Equipment | Semiconductors,14,0.40080305618444917,0.05237820206088142,0.4656588052178193
MRVL,WDAY,0.4467892172346952,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.46446460955646435
ADI,WDAY,0.4467208189831023,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.4637169515896842
APP,DDOG,0.4116537999065902,Advertising Agencies,Software - Application,False,Advertising Agencies | Software - Application,22,0.37373002166292096,0.0831209836110367,0.4562479484257901
ABNB,MRVL,0.43387329498914473,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.45503066781306534
ADP,MAR,0.41445921533086727,Software - Application,Lodging,False,Lodging | Software - Application,11,0.39357425547205227,0.04609453339664549,0.45308973363715394
