Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry,Industry_Pair,count,mean,std,Industry_Z
QCOM,SBUX,0.4783894788146369,Semiconductors,Restaurants,False,Restaurants | Semiconductors,14,0.39679413464040997,0.09314145264712421,0.8760368434810558
MSTR,QCOM,0.44609930961913635,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.8737565741790585
AMAT,MSTR,0.43604099743033026,Semiconductor Equipment & Materials,Software - Application,False,Semiconductor Equipment & Materials | Software - Application,44,0.34206833851370927,0.10784626431000185,0.871357571055948
ARM,PLTR,0.47259168669791585,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.8664459789556223
ON,WBD,0.4212355350962113,Semiconductors,Entertainment,False,Entertainment | Semiconductors,28,0.35215348388207424,0.08025335105214321,0.8607995841725317
ADBE,CSX,0.41882459479847844,Software - Application,Railroads,False,Railroads | Software - Application,11,0.363314388815837,0.06451593071994874,0.8604108374968749
BKR,MRVL,0.4728001916075171,Oil & Gas Equipment & Services,Semiconductors,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.8582267802929412
ROP,VRSK,0.4511217594006226,Software - Application,Consulting Services,False,Consulting Services | Software - Application,11,0.2597517482731122,0.22363884766177608,0.8557100572121173
GEHC,PAYX,0.41223386914210297,Medical Devices,Software - Application,False,Medical Devices | Software - Application,22,0.33243714076565717,0.09346168234328572,0.8537908410780751
ROP,TXN,0.4439478315486174,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.8527177032380374
AMZN,PANW,0.4679066656466437,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.85198904741304
GFS,HON,0.46371328326505823,Semiconductors,Conglomerates,False,Conglomerates | Semiconductors,14,0.3710829968024926,0.10924307130413585,0.847928251712003
CSX,ROP,0.4176834734137729,Railroads,Software - Application,False,Railroads | Software - Application,11,0.363314388815837,0.06451593071994874,0.8427234016655767
BKNG,KLAC,0.4451252279670807,Travel Services,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Travel Services,8,0.40985729894120326,0.042075509578448175,0.8382056302876556
DASH,MSFT,0.46598740957010293,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.8355012278700937
ADI,MSFT,0.47009663885924274,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.8343581603552013
ARM,ZS,0.46991607541809605,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.8320360057032631
ADP,CSX,0.41684354165338117,Software - Application,Railroads,False,Railroads | Software - Application,11,0.363314388815837,0.06451593071994874,0.8297044193612263
CDNS,PLTR,0.48253545611400855,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.8296071234272414
LIN,MCHP,0.4139365281547898,Specialty Chemicals,Semiconductors,False,Semiconductors | Specialty Chemicals,14,0.3336034596908144,0.09691467633593022,0.8289050895193742
CDNS,PANW,0.48227437631953884,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.8274585491252506
ADSK,KLAC,0.4307290369713702,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.34206833851370927,0.10784626431000185,0.8221026386487306
HON,NXPI,0.4605895443821816,Conglomerates,Semiconductors,False,Conglomerates | Semiconductors,14,0.3710829968024926,0.10924307130413585,0.8193338626529472
ADSK,ARM,0.4401415715797993,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.8154970532350267
FTNT,PYPL,0.421726685043159,Software - Infrastructure,Credit Services,False,Credit Services | Software - Infrastructure,8,0.36004555289241763,0.0757039283134223,0.8147679192468712
ADBE,MAR,0.4983589560871417,Software - Application,Lodging,False,Lodging | Software - Application,11,0.4451093427992012,0.06563216061070987,0.8113341507037206
NXPI,PANW,0.4679981435294201,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.8073702459619485
MSTR,MU,0.4392110806517034,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.8063979697648066
CSCO,PANW,0.46232896199817247,Communication Equipment,Software - Infrastructure,False,Communication Equipment | Software - Infrastructure,8,0.40567956441408926,0.07043350017870013,0.8042962147324125
MU,PLTR,0.4677313456602604,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.8039390646050703
ADI,INTU,0.4387184380005912,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.8015805164526787
AMZN,TXN,0.46094845587007705,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.8010640703051028
CRWD,INTU,0.4789549170560526,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.8001408285620093
CSX,PAYX,0.41489062022201445,Railroads,Software - Application,False,Railroads | Software - Application,11,0.363314388815837,0.06451593071994874,0.7994340441287279
CRWD,QCOM,0.4671758597259517,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.7967951807809179
ADBE,QCOM,0.43812890643660557,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.7958156059661127
ADBE,FAST,0.42574451045661993,Software - Application,Industrial Distribution,False,Industrial Distribution | Software - Application,11,0.3204939276542425,0.13235129167530757,0.7952365365695464
INTU,NXPI,0.4380519773653436,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.7950633320647095
MRVL,PLTR,0.46703230593987516,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.7949489925934089
AVGO,ZS,0.46700210853307006,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.7945606357463993
APP,ARM,0.4016854400135554,Advertising Agencies,Semiconductors,False,Advertising Agencies | Semiconductors,28,0.3278751939078987,0.0932390600773106,0.7916236612043898
AMGN,REGN,0.4140728860772813,Drug Manufacturers - General,Biotechnology,False,Biotechnology | Drug Manufacturers - General,8,0.3503126224893667,0.080549884136354,0.7915624494255254
ADP,CSCO,0.44501682918090063,Software - Application,Communication Equipment,False,Communication Equipment | Software - Application,11,0.39774251676793476,0.06014884090739359,0.7859555013828178
INTU,PANW,0.47700884458299414,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.7841254899797269
INTU,ZS,0.4767921859588707,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.7823424827843908
GFS,WDAY,0.43674476038327464,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.7822803203508014
ARM,FTNT,0.46577909174715065,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.7788319029487459
MCHP,PANW,0.46557840704862863,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.776250976802865
FTNT,META,0.49482035742212677,Software - Infrastructure,Internet Content & Information,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,0.7723306996482904
GEHC,GFS,0.4805793530426642,Medical Devices,Semiconductors,False,Medical Devices | Semiconductors,28,0.40152691882991076,0.10246024610161607,0.771542497900623
ABNB,CRWD,0.4657410783203905,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.768737148844006
TXN,WBD,0.41376742696174335,Semiconductors,Entertainment,False,Entertainment | Semiconductors,28,0.35215348388207424,0.08025335105214321,0.7677429324993112
ADBE,ADI,0.435210497836197,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.7672770757628502
ODFL,PAYX,0.4013618365592303,Trucking,Software - Application,False,Software - Application | Trucking,11,0.3439324989947686,0.07507924381470955,0.7649163023830315
ADI,DASH,0.45659315191189037,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.7598833147393942
MELI,WDAY,0.40109908918682186,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.31274920394089323,0.11636281396693061,0.7592621923962493
MAR,PAYX,0.4947355148638532,Lodging,Software - Application,False,Lodging | Software - Application,11,0.4451093427992012,0.06563216061070987,0.756125832257821
AXON,CRWD,0.44203027409008244,Aerospace & Defense,Software - Infrastructure,False,Aerospace & Defense | Software - Infrastructure,8,0.3709068136721952,0.09414898630462593,0.7554352225074639
NXPI,WDAY,0.4336419246171356,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.7519383140205962
DASH,NXPI,0.4551514159194361,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.7462512518419372
ADBE,CTSH,0.47687530566547864,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.7461680886912615
AMZN,FTNT,0.4554065529526237,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.7446038970494863
AMD,DASH,0.45466065498480074,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.741610954337
QCOM,TEAM,0.4321217081551659,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.737072423271321
META,PLTR,0.49118505370976034,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,0.7343285562949872
MAR,MSFT,0.41638018017371825,Lodging,Software - Infrastructure,False,Lodging | Software - Infrastructure,8,0.3833715927891772,0.044990888338151284,0.7336727191614594
AMZN,BKNG,0.4504244725269861,Internet Retail,Travel Services,False,Internet Retail | Travel Services,8,0.37394524087260306,0.10542244989308494,0.7254548887067706
ADI,TEAM,0.4308392667530923,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.724531686966656
CEG,MSFT,0.44341020715574025,Utilities - Independent Power Producers,Software - Infrastructure,False,Software - Infrastructure | Utilities - Independent Power Producers,8,0.38379412999008544,0.08234453889988512,0.7239833747582984
ADBE,MCHP,0.43007948274018637,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.7171019120553443
KLAC,PANW,0.4790987492503791,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.7107944694746459
ARM,CEG,0.4952797520569223,Semiconductors,Utilities - Independent Power Producers,False,Semiconductors | Utilities - Independent Power Producers,14,0.40058957862243033,0.135902387711385,0.6967513597743763
INTU,KLAC,0.4169233881126506,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.34206833851370927,0.10784626431000185,0.6940903338457052
CEG,PLTR,0.4407859722176061,Utilities - Independent Power Producers,Software - Infrastructure,False,Software - Infrastructure | Utilities - Independent Power Producers,8,0.38379412999008544,0.08234453889988512,0.6921144132801768
META,ZS,0.4866133248545024,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,0.6865373649458469
FTNT,ISRG,0.48079966799486556,Software - Infrastructure,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Software - Infrastructure,8,0.44137569310049574,0.057734937356875154,0.682844334803373
AMZN,MDB,0.44799632611872164,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.6809446051482779
CDNS,FTNT,0.46408524021818354,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.6777697902453678
MU,ZS,0.4572255775457309,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.6688285563847596
ADI,PANW,0.45711197446829127,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.6673675523571692
HON,TXN,0.4432110301492615,Conglomerates,Semiconductors,False,Conglomerates | Semiconductors,14,0.3710829968024926,0.10924307130413585,0.6602527051437647
DDOG,MDB,0.46180515315674986,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.6590056554089334
INTU,MCHP,0.42386037340151284,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.6562864937913364
MCHP,WDAY,0.42379224533086085,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.6556202831031829
INTU,ISRG,0.4439367422512069,Software - Application,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Software - Application,11,0.4050821086399972,0.05975140510603701,0.6502714629431194
ABNB,DASH,0.44214914160002494,Travel Services,Internet Retail,False,Internet Retail | Travel Services,8,0.37394524087260306,0.10542244989308494,0.6469580321515146
ADSK,TXN,0.4228433954670537,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.6463416712964498
CRWD,CSCO,0.45110865941976463,Software - Infrastructure,Communication Equipment,False,Communication Equipment | Software - Infrastructure,8,0.40567956441408926,0.07043350017870013,0.6449927220770669
SBUX,TXN,0.4567149932326356,Restaurants,Semiconductors,False,Restaurants | Semiconductors,14,0.39679413464040997,0.09314145264712421,0.6433318022131547
DASH,MRVL,0.44410687022210094,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.6418216319892684
BKNG,TEAM,0.46829905258890314,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,0.6393051562424356
CRWD,MSTR,0.459143038841341,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.6370976007520535
CPRT,WDAY,0.4825079612441921,Specialty Business Services,Software - Application,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.6347202058653515
DASH,PANW,0.4424397304311365,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.633209366432689
ADI,BKR,0.45861880328558563,Semiconductors,Oil & Gas Equipment & Services,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.6301037492534981
GFS,TEAM,0.42090465631610213,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.6273831314237494
ADBE,PANW,0.45763044954737875,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.6246496420998919
MSFT,PYPL,0.40690800006485367,Software - Infrastructure,Credit Services,False,Credit Services | Software - Infrastructure,8,0.36004555289241763,0.0757039283134223,0.6190226612603316
ADSK,CSX,0.4031213831414517,Software - Application,Railroads,False,Railroads | Software - Application,11,0.363314388815837,0.06451593071994874,0.6170103086384849
CTSH,WDAY,0.46655077586319615,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.6168169629446477
AMD,GOOGL,0.48829270611256426,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.6119454282877993
ADP,CPRT,0.4784195607857244,Software - Application,Specialty Business Services,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.6091264613156305
BKNG,DASH,0.4378483814091415,Travel Services,Internet Retail,False,Internet Retail | Travel Services,8,0.37394524087260306,0.10542244989308494,0.6061625450873732
ADI,ADP,0.4186049916268926,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.6048951733697624
FTNT,NXPI,0.45203408399251466,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.6020628211476151
ABNB,KLAC,0.43516272554091573,Travel Services,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Travel Services,8,0.40985729894120326,0.042075509578448175,0.6014288799647564
ARM,MSTR,0.418206637474673,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.6009997483072399
MSFT,TSLA,0.4683576927663217,Software - Infrastructure,Auto Manufacturers,False,Auto Manufacturers | Software - Infrastructure,8,0.41207461874065027,0.09422331039146714,0.5973370474018969
MCHP,META,0.48719182806551364,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.5967293992384587
MSTR,PLTR,0.45396158960916116,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.5944565044161846
MSFT,MSTR,0.45358565986012667,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.5913627644361529
DASH,KLAC,0.44897983579677175,Internet Retail,Semiconductor Equipment & Materials,False,Internet Retail | Semiconductor Equipment & Materials,16,0.38818394153912894,0.10413585565337005,0.5838132685058063
CSCO,ROP,0.4327588026151093,Communication Equipment,Software - Application,False,Communication Equipment | Software - Application,11,0.39774251676793476,0.06014884090739359,0.5821606088982885
ADSK,ASML,0.4047279319603414,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.34206833851370927,0.10784626431000185,0.581008473937664
ON,SBUX,0.4506824945403716,Semiconductors,Restaurants,False,Restaurants | Semiconductors,14,0.39679413464040997,0.09314145264712421,0.5785647353399473
CRWD,MAR,0.4092309115528062,Software - Infrastructure,Lodging,False,Lodging | Software - Infrastructure,8,0.3833715927891772,0.044990888338151284,0.5747679078766017
PCAR,TXN,0.4895243560186157,Farm & Heavy Construction Machinery,Semiconductors,False,Farm & Heavy Construction Machinery | Semiconductors,14,0.4152921936510732,0.12970523548125878,0.5723143101518701
AAPL,ROP,0.4350558549280501,Consumer Electronics,Software - Application,False,Consumer Electronics | Software - Application,11,0.41459178811196656,0.03578304450997223,0.5718928362951479
ADBE,FTNT,0.45084858096896574,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.5688377835964264
MU,PANW,0.44907559243131856,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.5640148370267886
ISRG,PANW,0.4737505593453886,Medical Instruments & Supplies,Software - Infrastructure,False,Medical Instruments & Supplies | Software - Infrastructure,8,0.44137569310049574,0.057734937356875154,0.5607500021135408
MCHP,ZS,0.44876866827569123,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.5600676074477778
GOOGL,NVDA,0.48430176909089206,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.55678381086928
AAPL,ZS,0.4325713935456591,Consumer Electronics,Software - Infrastructure,False,Consumer Electronics | Software - Infrastructure,8,0.39896848644123134,0.06043819697449328,0.5559879147058141
AMAT,GEHC,0.4774932521113772,Semiconductor Equipment & Materials,Medical Devices,False,Medical Devices | Semiconductor Equipment & Materials,8,0.43015146691434397,0.08516843094081811,0.5558607182740062
FTNT,WDAY,0.44915904766071024,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.5549336518889209
CSX,QCOM,0.42839467949863014,Railroads,Semiconductors,False,Railroads | Semiconductors,14,0.37155253239744807,0.10279842976655729,0.5529476202142743
CRWD,NXPI,0.4481849358150281,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.5525604562747178
CDW,WDAY,0.4613966440627824,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.5522432958239862
GEHC,MU,0.4579284278615199,Medical Devices,Semiconductors,False,Medical Devices | Semiconductors,28,0.40152691882991076,0.10246024610161607,0.5504721214086515
CDNS,ON,0.41287743846449504,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.5488865839991758
BKNG,QCOM,0.4892473158609851,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,0.5473624414676787
MCHP,ROP,0.41236787165432465,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.543903632742593
ADI,CRWD,0.4473447619378898,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.5417553139665993
BKNG,MCHP,0.48873661455215756,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,0.5412837486599231
QCOM,ZS,0.4471570715304844,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.5393415022342092
CTSH,PAYX,0.46018560938377906,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.5370708180407712
ADI,WDAY,0.4115386108906813,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.5357944586720728
HON,ROP,0.42401034538628946,Conglomerates,Software - Application,False,Conglomerates | Software - Application,11,0.37498184105804294,0.09191955495602266,0.5333849184942568
CSCO,ZS,0.4430276946491875,Communication Equipment,Software - Infrastructure,False,Communication Equipment | Software - Infrastructure,8,0.40567956441408926,0.07043350017870013,0.5302608863728278
DDOG,MRVL,0.41087872255899455,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.529341543517565
DASH,NVDA,0.43177872028700537,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.5252551342365029
ARM,DDOG,0.4099374863632827,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.5201373842384409
GOOGL,MU,0.48146310400307046,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.5175485744565255
ADBE,TXN,0.40955059029672874,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.5163540054890335
ABNB,QCOM,0.4862029721531052,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,0.5111267203493784
ABNB,ZS,0.45000090737923465,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.5094099534130788
ARM,GEHC,0.4535905077229768,Semiconductors,Medical Devices,False,Medical Devices | Semiconductors,28,0.40152691882991076,0.10246024610161607,0.5081345289902137
BKR,NXPI,0.4504821734550606,Oil & Gas Equipment & Services,Semiconductors,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.4992172226843898
FTNT,NVDA,0.4438925984813645,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.497358411809045
ARM,TEAM,0.4071309422077185,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.49269275392206063
CPRT,ROP,0.4598042884376741,Specialty Business Services,Software - Application,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.49259322783241943
ADI,FTNT,0.4431228882445989,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.48745947437409937
AMZN,SNPS,0.4254595011143972,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.4873367232797997
AVGO,MSTR,0.40642046806738485,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.48574517032814235
GOOGL,MRVL,0.47887476882964164,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.48177332823934654
CTSH,TEAM,0.45576256565140594,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.4816566057749026
ADBE,ON,0.4059610648213321,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.48125275846671967
AVGO,PANW,0.44245653837099636,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.4788898134893836
ABNB,LRCX,0.4297815392172558,Travel Services,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Travel Services,8,0.40985729894120326,0.042075509578448175,0.4735353291183454
FTNT,INTU,0.4389120272347542,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.4706050855825817
ABNB,MSFT,0.44750859321280445,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.4683478299247522
AAPL,CRWD,0.42722375873093454,Consumer Electronics,Software - Infrastructure,False,Consumer Electronics | Software - Infrastructure,8,0.39896848644123134,0.06043819697449328,0.46750686989599927
ADSK,CTAS,0.45492173167236843,Software - Application,Specialty Business Services,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.4620279953239628
ADBE,CSGP,0.40201291462458505,Software - Application,Real Estate Services,False,Real Estate Services | Software - Application,11,0.361113864095528,0.09040064138797317,0.45241991540226223
DASH,MCHP,0.42400362471184044,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.45173918369554505
ADSK,MSFT,0.43658349011847447,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.45144222765467373
ABNB,PLTR,0.44612987831281314,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.44563281179374065
MSFT,MU,0.4396886002277301,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.44329246114140297
CSGP,ROP,0.40076112268197944,Real Estate Services,Software - Application,False,Real Estate Services | Software - Application,11,0.361113864095528,0.09040064138797317,0.438572757645568
CEG,ZS,0.41984711525727425,Utilities - Independent Power Producers,Software - Infrastructure,False,Software - Infrastructure | Utilities - Independent Power Producers,8,0.38379412999008544,0.08234453889988512,0.4378309205304094
ADSK,CSGP,0.4005955368727962,Software - Application,Real Estate Services,False,Real Estate Services | Software - Application,11,0.361113864095528,0.09040064138797317,0.4367410692123787
LRCX,MSFT,0.4621771839518782,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.4254851437907717
