Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry
APP,CRWD,0.443565870598606,Advertising Agencies,Software - Infrastructure,False
KLAC,ZS,0.4430969920953819,Semiconductor Equipment & Materials,Software - Infrastructure,False
ISRG,ZS,0.4430315877186673,Medical Instruments & Supplies,Software - Infrastructure,False
ABNB,ON,0.4428159898156024,Travel Services,Semiconductors,False
AMZN,CTSH,0.4428141707050134,Internet Retail,Information Technology Services,False
ISRG,LIN,0.4426907033246973,Medical Instruments & Supplies,Specialty Chemicals,False
CSGP,MSFT,0.4426288899257959,Real Estate Services,Software - Infrastructure,False
ASML,WDAY,0.4424197965798996,Semiconductor Equipment & Materials,Software - Application,False
ROP,SNPS,0.44238186686131553,Software - Application,Software - Infrastructure,False
ADBE,MELI,0.4422946198358139,Software - Application,Internet Retail,False
TTD,WDAY,0.4422685004872663,Advertising Agencies,Software - Application,False
CTSH,ODFL,0.44220575570410187,Information Technology Services,Trucking,False
TSLA,TXN,0.44201462812144693,Auto Manufacturers,Semiconductors,False
ODFL,QCOM,0.4417810464341322,Trucking,Semiconductors,False
DXCM,ISRG,0.4416287364368815,Medical Devices,Medical Instruments & Supplies,False
ODFL,ON,0.4414901621163282,Trucking,Semiconductors,False
NFLX,PYPL,0.44146729952181296,Entertainment,Credit Services,False
ASML,DDOG,0.44117997999002034,Semiconductor Equipment & Materials,Software - Application,False
MDLZ,XEL,0.44108537734614645,Confectioners,Utilities - Regulated Electric,False
ASML,LIN,0.4410194531432597,Semiconductor Equipment & Materials,Specialty Chemicals,False
META,NXPI,0.44100422413495505,Internet Content & Information,Semiconductors,False
DDOG,KLAC,0.4409404700613455,Software - Application,Semiconductor Equipment & Materials,False
DASH,DDOG,0.440829029990921,Internet Retail,Software - Application,False
CTAS,KLAC,0.4407795209025544,Specialty Business Services,Semiconductor Equipment & Materials,False
CDNS,ODFL,0.4404881395479329,Software - Application,Trucking,False
MAR,QCOM,0.4402401722190717,Lodging,Semiconductors,False
GOOGL,MELI,0.44023656828574237,Internet Content & Information,Internet Retail,False
ADI,TTD,0.4400989413974498,Semiconductors,Advertising Agencies,False
CTSH,LIN,0.4400686729321828,Information Technology Services,Specialty Chemicals,False
AAPL,PAYX,0.44000474800273015,Consumer Electronics,Software - Application,False
CDW,FAST,0.43965529736884235,Information Technology Services,Industrial Distribution,False
GFS,INTU,0.4396164041579202,Semiconductors,Software - Application,False
MCHP,PCAR,0.4395153500122092,Semiconductors,Farm & Heavy Construction Machinery,False
BKNG,CDW,0.43924640915246815,Travel Services,Information Technology Services,False
INTU,MU,0.43908931786655553,Software - Application,Semiconductors,False
CPRT,DASH,0.4390830479833831,Specialty Business Services,Internet Retail,False
AMZN,MAR,0.43863873335297965,Internet Retail,Lodging,False
KLAC,MAR,0.4386304591560846,Semiconductor Equipment & Materials,Lodging,False
CSGP,WDAY,0.4384975210861238,Real Estate Services,Software - Application,False
ABNB,GFS,0.4383393818750308,Travel Services,Semiconductors,False
CTSH,FAST,0.4383377403382967,Information Technology Services,Industrial Distribution,False
CSCO,ROP,0.4383015935691832,Communication Equipment,Software - Application,False
IDXX,KLAC,0.4383015148234169,Diagnostics & Research,Semiconductor Equipment & Materials,False
INTU,MAR,0.4382849086993181,Software - Application,Lodging,False
CDW,ROP,0.4382643116525105,Information Technology Services,Software - Application,False
ROP,TXN,0.43796761570807,Software - Application,Semiconductors,False
ADSK,PLTR,0.4379456497731722,Software - Application,Software - Infrastructure,False
AAPL,FAST,0.43787660789019667,Consumer Electronics,Industrial Distribution,False
CDW,IDXX,0.4378664550060582,Information Technology Services,Diagnostics & Research,False
IDXX,TXN,0.4378368810616213,Diagnostics & Research,Semiconductors,False
FAST,TXN,0.43777766562235804,Industrial Distribution,Semiconductors,False
AAPL,MELI,0.4377246940579625,Consumer Electronics,Internet Retail,False
HON,MCHP,0.4377149992876645,Conglomerates,Semiconductors,False
ADI,ROP,0.43770139939815267,Semiconductors,Software - Application,False
DDOG,ISRG,0.4376302488995732,Software - Application,Medical Instruments & Supplies,False
CPRT,DDOG,0.4375486323492012,Specialty Business Services,Software - Application,False
CTSH,MSFT,0.4375432042972607,Information Technology Services,Software - Infrastructure,False
ADI,CSX,0.43750705137802853,Semiconductors,Railroads,False
CPRT,GFS,0.43742269844476345,Specialty Business Services,Semiconductors,False
LIN,NXPI,0.43730673958951816,Specialty Chemicals,Semiconductors,False
NFLX,NVDA,0.4372206809227409,Entertainment,Semiconductors,False
DDOG,PYPL,0.437105771679543,Software - Application,Credit Services,False
MAR,SBUX,0.43684314702060556,Lodging,Restaurants,False
META,SNPS,0.43671949919768704,Internet Content & Information,Software - Infrastructure,False
ABNB,AMD,0.4366723780439116,Travel Services,Semiconductors,False
APP,DASH,0.43666887293901346,Advertising Agencies,Internet Retail,False
APP,ZS,0.43656709436288915,Advertising Agencies,Software - Infrastructure,False
HON,NXPI,0.4365660954041384,Conglomerates,Semiconductors,False
CDNS,COST,0.4360264135892143,Software - Application,Discount Stores,False
ADBE,PANW,0.43600277818662886,Software - Application,Software - Infrastructure,False
GOOGL,ON,0.43594880294820515,Internet Content & Information,Semiconductors,False
MDLZ,MNST,0.4358869272141081,Confectioners,Beverages - Non-Alcoholic,False
ISRG,MELI,0.43587883637802866,Medical Instruments & Supplies,Internet Retail,False
MAR,PAYX,0.43568563752455836,Lodging,Software - Application,False
CTAS,MAR,0.43550971181335485,Specialty Business Services,Lodging,False
MELI,META,0.43540243848097226,Internet Retail,Internet Content & Information,False
ISRG,PYPL,0.43537238282727253,Medical Instruments & Supplies,Credit Services,False
DASH,NXPI,0.4352212730757282,Internet Retail,Semiconductors,False
LRCX,ZS,0.43509974427373477,Semiconductor Equipment & Materials,Software - Infrastructure,False
MCHP,SBUX,0.4349557971428865,Semiconductors,Restaurants,False
MSFT,TTD,0.43487363467415213,Software - Infrastructure,Advertising Agencies,False
KLAC,MELI,0.4346973601200648,Semiconductor Equipment & Materials,Internet Retail,False
AAPL,ABNB,0.43441589623662186,Consumer Electronics,Travel Services,False
AMZN,CSGP,0.4343555591076431,Internet Retail,Real Estate Services,False
CRWD,LRCX,0.4342941672195587,Software - Infrastructure,Semiconductor Equipment & Materials,False
NVDA,TTD,0.4342881472858857,Semiconductors,Advertising Agencies,False
ADSK,FAST,0.43422667807403925,Software - Application,Industrial Distribution,False
ADI,PAYX,0.43422500868323965,Semiconductors,Software - Application,False
ADSK,NFLX,0.434046034747463,Software - Application,Entertainment,False
AVGO,CRWD,0.4340369364392438,Semiconductors,Software - Infrastructure,False
MRVL,ZS,0.4339759636450325,Semiconductors,Software - Infrastructure,False
CSCO,CTSH,0.43395272157860754,Communication Equipment,Information Technology Services,False
AXON,PLTR,0.43394580141115285,Aerospace & Defense,Software - Infrastructure,False
AMZN,PANW,0.4339220318393742,Internet Retail,Software - Infrastructure,False
ABNB,MRVL,0.43387329498914473,Travel Services,Semiconductors,False
GFS,SNPS,0.43386218831188644,Semiconductors,Software - Infrastructure,False
AAPL,IDXX,0.4337892714479665,Consumer Electronics,Diagnostics & Research,False
CPRT,FTNT,0.433451426925307,Specialty Business Services,Software - Infrastructure,False
ADBE,GFS,0.43343070685128354,Software - Application,Semiconductors,False
ADBE,COST,0.43332161077734865,Software - Application,Discount Stores,False
AMAT,MELI,0.433299772908369,Semiconductor Equipment & Materials,Internet Retail,False
ADSK,MU,0.4332836116790764,Software - Application,Semiconductors,False
MSFT,PYPL,0.4332008573142159,Software - Infrastructure,Credit Services,False
INTU,LULU,0.43313850174537166,Software - Application,Apparel Retail,False
MRVL,PYPL,0.4331092528436563,Semiconductors,Credit Services,False
ABNB,TEAM,0.4329898497801835,Travel Services,Software - Application,False
CPRT,TEAM,0.4329881264959245,Specialty Business Services,Software - Application,False
BKNG,CCEP,0.4327845476015473,Travel Services,Beverages - Non-Alcoholic,False
DDOG,GOOGL,0.4326780101664187,Software - Application,Internet Content & Information,False
GOOGL,MU,0.43267757072704327,Internet Content & Information,Semiconductors,False
ASML,MDB,0.43244974939278485,Semiconductor Equipment & Materials,Software - Infrastructure,False
FAST,INTU,0.4323797053643798,Industrial Distribution,Software - Application,False
GFS,TSLA,0.43232932508262123,Semiconductors,Auto Manufacturers,False
ASML,FTNT,0.43224121973111246,Semiconductor Equipment & Materials,Software - Infrastructure,False
COST,VRSK,0.4322408400182527,Discount Stores,Consulting Services,False
BKNG,CPRT,0.4321335980201551,Travel Services,Specialty Business Services,False
ADP,TXN,0.43192618732927773,Software - Application,Semiconductors,False
ADP,MSFT,0.4317280629277598,Software - Application,Software - Infrastructure,False
AMD,ISRG,0.43155374736324004,Semiconductors,Medical Instruments & Supplies,False
ABNB,META,0.4314904715393302,Travel Services,Internet Content & Information,False
CDW,LIN,0.4314676461603146,Information Technology Services,Specialty Chemicals,False
AMAT,WDAY,0.43133054579342345,Semiconductor Equipment & Materials,Software - Application,False
CTAS,MCHP,0.43107678985599823,Specialty Business Services,Semiconductors,False
AAPL,LIN,0.43104838463425466,Consumer Electronics,Specialty Chemicals,False
ISRG,WDAY,0.43095855773778363,Medical Instruments & Supplies,Software - Application,False
NXPI,TTD,0.43094145141697665,Semiconductors,Advertising Agencies,False
CTSH,WDAY,0.43094060180354476,Information Technology Services,Software - Application,False
GOOGL,WDAY,0.43092935607734595,Internet Content & Information,Software - Application,False
ISRG,TEAM,0.43085963921503173,Medical Instruments & Supplies,Software - Application,False
QCOM,WDAY,0.4308165073688157,Semiconductors,Software - Application,False
AMAT,ODFL,0.43080396475964383,Semiconductor Equipment & Materials,Trucking,False
LIN,MSFT,0.4307940945034363,Specialty Chemicals,Software - Infrastructure,False
ADI,FAST,0.4305793623553548,Semiconductors,Industrial Distribution,False
KLAC,PYPL,0.4304015430115376,Semiconductor Equipment & Materials,Credit Services,False
AAPL,MAR,0.4303762194382632,Consumer Electronics,Lodging,False
DDOG,FTNT,0.4302624420790689,Software - Application,Software - Infrastructure,False
AVGO,TSLA,0.430259923673994,Semiconductors,Auto Manufacturers,False
CPRT,GOOGL,0.4301341710938125,Specialty Business Services,Internet Content & Information,False
SNPS,TTD,0.4299425452765779,Software - Infrastructure,Advertising Agencies,False
ASML,TTD,0.4298943040087517,Semiconductor Equipment & Materials,Advertising Agencies,False
ADSK,LULU,0.42979184945058163,Software - Application,Apparel Retail,False
FTNT,TEAM,0.42978811968343356,Software - Infrastructure,Software - Application,False
AMAT,IDXX,0.4295755743472654,Semiconductor Equipment & Materials,Diagnostics & Research,False
DDOG,LRCX,0.4295105919861767,Software - Application,Semiconductor Equipment & Materials,False
AMAT,CRWD,0.42950409735326234,Semiconductor Equipment & Materials,Software - Infrastructure,False
CSCO,CSX,0.429461552599808,Communication Equipment,Railroads,False
KLAC,WDAY,0.42926623666271196,Semiconductor Equipment & Materials,Software - Application,False
NVDA,PANW,0.42908318456786426,Semiconductors,Software - Infrastructure,False
IDXX,ROP,0.4289067301245585,Diagnostics & Research,Software - Application,False
PANW,TEAM,0.42885408402093456,Software - Infrastructure,Software - Application,False
APP,NVDA,0.42883151936792907,Advertising Agencies,Semiconductors,False
EXC,MDLZ,0.4287304941267545,Utilities - Regulated Electric,Confectioners,False
ADI,ADP,0.4285398527621984,Semiconductors,Software - Application,False
IDXX,LRCX,0.42853620681133997,Diagnostics & Research,Semiconductor Equipment & Materials,False
ADSK,APP,0.428528540773645,Software - Application,Advertising Agencies,False
NXPI,SBUX,0.4283855224487577,Semiconductors,Restaurants,False
LRCX,WDAY,0.42834535771587395,Semiconductor Equipment & Materials,Software - Application,False
BKNG,ON,0.4282619413278965,Travel Services,Semiconductors,False
CPRT,MDB,0.4280792622720928,Specialty Business Services,Software - Infrastructure,False
PYPL,QCOM,0.428017781155657,Credit Services,Semiconductors,False
AMAT,ZS,0.42788786009052315,Semiconductor Equipment & Materials,Software - Infrastructure,False
AEP,MDLZ,0.4277081254569468,Utilities - Regulated Electric,Confectioners,False
AAPL,ODFL,0.4276369214821091,Consumer Electronics,Trucking,False
MCHP,TTD,0.42755347543188293,Semiconductors,Advertising Agencies,False
QCOM,ZS,0.42746617258225633,Semiconductors,Software - Infrastructure,False
LRCX,ODFL,0.42740052403312384,Semiconductor Equipment & Materials,Trucking,False
DASH,MRVL,0.42733688980103246,Internet Retail,Semiconductors,False
MRVL,TTD,0.4270714854628518,Semiconductors,Advertising Agencies,False
ADBE,CTSH,0.42701139562509277,Software - Application,Information Technology Services,False
AMZN,COST,0.42697005026482754,Internet Retail,Discount Stores,False
TSLA,ZS,0.42690689605803456,Auto Manufacturers,Software - Infrastructure,False
ASML,ODFL,0.4269014033799072,Semiconductor Equipment & Materials,Trucking,False
CDNS,TSLA,0.4268898461802011,Software - Application,Auto Manufacturers,False
DASH,MSFT,0.42683639163105763,Internet Retail,Software - Infrastructure,False
ADBE,ON,0.426764164184391,Software - Application,Semiconductors,False
AAPL,DDOG,0.42675803155733816,Consumer Electronics,Software - Application,False
CSGP,IDXX,0.42670712273658223,Real Estate Services,Diagnostics & Research,False
AMAT,TTD,0.4266915931188622,Semiconductor Equipment & Materials,Advertising Agencies,False
ADSK,LIN,0.4265911212833215,Software - Application,Specialty Chemicals,False
CDNS,DASH,0.42643206831684544,Software - Application,Internet Retail,False
APP,MRVL,0.42631350478818736,Advertising Agencies,Semiconductors,False
DASH,LRCX,0.42626817632174746,Internet Retail,Semiconductor Equipment & Materials,False
IDXX,ZS,0.4262101441139516,Diagnostics & Research,Software - Infrastructure,False
ADSK,TSLA,0.42618855236341396,Software - Application,Auto Manufacturers,False
CTSH,GOOGL,0.4261412932563267,Information Technology Services,Internet Content & Information,False
LULU,MCHP,0.425979225439007,Apparel Retail,Semiconductors,False
NFLX,WDAY,0.4258639307815445,Entertainment,Software - Application,False
LRCX,MELI,0.42574338366383024,Semiconductor Equipment & Materials,Internet Retail,False
AAPL,MU,0.4255712769129161,Consumer Electronics,Semiconductors,False
CSCO,MRVL,0.42519342717557673,Communication Equipment,Semiconductors,False
BKNG,TXN,0.4249961568763354,Travel Services,Semiconductors,False
CDW,NVDA,0.42499574142408114,Information Technology Services,Semiconductors,False
AMAT,PYPL,0.42496538200670003,Semiconductor Equipment & Materials,Credit Services,False
ABNB,QCOM,0.42487462660557046,Travel Services,Semiconductors,False
ABNB,ASML,0.42483365215188784,Travel Services,Semiconductor Equipment & Materials,False
NXPI,ZS,0.4247822156183902,Semiconductors,Software - Infrastructure,False
CDW,CSGP,0.42466925600411093,Information Technology Services,Real Estate Services,False
CPRT,CRWD,0.42465527131892855,Specialty Business Services,Software - Infrastructure,False
FAST,NXPI,0.4246233235626681,Industrial Distribution,Semiconductors,False
CSCO,LRCX,0.4243986571361996,Communication Equipment,Semiconductor Equipment & Materials,False
MELI,PLTR,0.42411440188307653,Internet Retail,Software - Infrastructure,False
CSGP,PAYX,0.42399776284980434,Real Estate Services,Software - Application,False
AXON,INTU,0.42396829395856994,Aerospace & Defense,Software - Application,False
CTAS,ORLY,0.423810656178768,Specialty Business Services,Auto Parts,False
ABNB,LRCX,0.4236576848631806,Travel Services,Semiconductor Equipment & Materials,False
CRWD,PYPL,0.42343160797340296,Software - Infrastructure,Credit Services,False
MSFT,TSLA,0.4233266095031275,Software - Infrastructure,Auto Manufacturers,False
KLAC,MDB,0.42330073933381474,Semiconductor Equipment & Materials,Software - Infrastructure,False
MRVL,PLTR,0.4232868814144173,Semiconductors,Software - Infrastructure,False
HON,ISRG,0.4232566384846795,Conglomerates,Medical Instruments & Supplies,False
CRWD,ISRG,0.4232376303365817,Software - Infrastructure,Medical Instruments & Supplies,False
CSGP,TEAM,0.42314318244026333,Real Estate Services,Software - Application,False
AAPL,FTNT,0.423074314542207,Consumer Electronics,Software - Infrastructure,False
DASH,TEAM,0.42291924131658903,Internet Retail,Software - Application,False
ADP,ODFL,0.4229065424506924,Software - Application,Trucking,False
ADP,ISRG,0.4228136696129518,Software - Application,Medical Instruments & Supplies,False
ADI,LULU,0.4227653100352735,Semiconductors,Apparel Retail,False
ADBE,IDXX,0.4226855068940713,Software - Application,Diagnostics & Research,False
ON,PYPL,0.4224222121478132,Semiconductors,Credit Services,False
AXON,CRWD,0.42240624560939605,Aerospace & Defense,Software - Infrastructure,False
MDB,PYPL,0.42232183919579946,Software - Infrastructure,Credit Services,False
DASH,WDAY,0.4222579266738742,Internet Retail,Software - Application,False
DASH,KLAC,0.4222325189548254,Internet Retail,Semiconductor Equipment & Materials,False
PYPL,TSLA,0.4221477673405916,Credit Services,Auto Manufacturers,False
CPRT,MRVL,0.42208550600252254,Specialty Business Services,Semiconductors,False
MELI,SNPS,0.42204276583652656,Internet Retail,Software - Infrastructure,False
AVGO,META,0.4219968210123879,Semiconductors,Internet Content & Information,False
MSTR,TSLA,0.42191653184508054,Software - Application,Auto Manufacturers,False
AVGO,CEG,0.4218522836044998,Semiconductors,Utilities - Independent Power Producers,False
ADI,GEHC,0.42182984928848993,Semiconductors,Medical Devices,False
CTSH,ON,0.4217346976790139,Information Technology Services,Semiconductors,False
INTU,ODFL,0.421720841657361,Software - Application,Trucking,False
INTU,PLTR,0.42163501487371674,Software - Application,Software - Infrastructure,False
LRCX,PYPL,0.42160068902982456,Semiconductor Equipment & Materials,Credit Services,False
AMD,MDB,0.4211685804223851,Semiconductors,Software - Infrastructure,False
IDXX,MCHP,0.42108832302856064,Diagnostics & Research,Semiconductors,False
ADI,ZS,0.42103972768272246,Semiconductors,Software - Infrastructure,False
BKNG,NVDA,0.4209343170614681,Travel Services,Semiconductors,False
ADI,FTNT,0.4209117717794487,Semiconductors,Software - Infrastructure,False
LULU,WDAY,0.42078915365062397,Apparel Retail,Software - Application,False
APP,META,0.42074262937219264,Advertising Agencies,Internet Content & Information,False
CTAS,SNPS,0.42069091488008264,Specialty Business Services,Software - Infrastructure,False
FTNT,NVDA,0.42066562921291173,Software - Infrastructure,Semiconductors,False
ADBE,AVGO,0.42061729330466946,Software - Application,Semiconductors,False
CDW,SNPS,0.4205763037591509,Information Technology Services,Software - Infrastructure,False
ASML,TSLA,0.4204145273616054,Semiconductor Equipment & Materials,Auto Manufacturers,False
ADBE,NFLX,0.4203986632633607,Software - Application,Entertainment,False
CMCSA,CTSH,0.4203767898143823,Telecom Services,Information Technology Services,False
IDXX,WDAY,0.42036360134125705,Diagnostics & Research,Software - Application,False
PLTR,TEAM,0.42025035484427875,Software - Infrastructure,Software - Application,False
CTAS,LRCX,0.4201614815570798,Specialty Business Services,Semiconductor Equipment & Materials,False
CSGP,TXN,0.42014509439977366,Real Estate Services,Semiconductors,False
INTU,TSLA,0.4199903466119272,Software - Application,Auto Manufacturers,False
MSTR,PLTR,0.41985282502094584,Software - Application,Software - Infrastructure,False
HON,ODFL,0.4197235182281415,Conglomerates,Trucking,False
MSFT,PAYX,0.419523375459917,Software - Infrastructure,Software - Application,False
AAPL,SBUX,0.41936361071008205,Consumer Electronics,Restaurants,False
CSCO,LIN,0.41935048808461184,Communication Equipment,Specialty Chemicals,False
KLAC,ODFL,0.4193280574379713,Semiconductor Equipment & Materials,Trucking,False
BKNG,QCOM,0.4191668557931412,Travel Services,Semiconductors,False
CDNS,INTC,0.41911234154069393,Software - Application,Semiconductors,False
KLAC,TTD,0.41906308176168244,Semiconductor Equipment & Materials,Advertising Agencies,False
EXC,PEP,0.4189411129760394,Utilities - Regulated Electric,Beverages - Non-Alcoholic,False
ADSK,HON,0.41881727930232426,Software - Application,Conglomerates,False
CSCO,FAST,0.4188151994949344,Communication Equipment,Industrial Distribution,False
ADBE,LULU,0.41851513208505886,Software - Application,Apparel Retail,False
LULU,MSFT,0.41840125576641307,Apparel Retail,Software - Infrastructure,False
BKNG,ROST,0.41828859532698315,Travel Services,Apparel Retail,False
CMCSA,PAYX,0.41806847242718487,Telecom Services,Software - Application,False
AMAT,DDOG,0.4180549523427452,Semiconductor Equipment & Materials,Software - Application,False
GFS,ZS,0.41784880950131087,Semiconductors,Software - Infrastructure,False
META,WDAY,0.41782006572098507,Internet Content & Information,Software - Application,False
ADI,DASH,0.4178062029651428,Semiconductors,Internet Retail,False
ADBE,TTD,0.41769319424477347,Software - Application,Advertising Agencies,False
META,ON,0.41763097819571,Internet Content & Information,Semiconductors,False
KLAC,LIN,0.41744003452047157,Semiconductor Equipment & Materials,Specialty Chemicals,False
AXON,MELI,0.41735693273220653,Aerospace & Defense,Internet Retail,False
META,TXN,0.4172028593423193,Internet Content & Information,Semiconductors,False
CSCO,KLAC,0.41717397608331797,Communication Equipment,Semiconductor Equipment & Materials,False
GFS,PYPL,0.4170699795693125,Semiconductors,Credit Services,False
GEHC,MAR,0.41685412467779764,Medical Devices,Lodging,False
AVGO,CSCO,0.41684209713585924,Semiconductors,Communication Equipment,False
AMZN,IDXX,0.41679297665896403,Internet Retail,Diagnostics & Research,False
AAPL,HON,0.4166528378545431,Consumer Electronics,Conglomerates,False
GFS,WDAY,0.4165915043974114,Semiconductors,Software - Application,False
CTAS,IDXX,0.41654330605779427,Specialty Business Services,Diagnostics & Research,False
GOOGL,TSLA,0.41645596247719757,Internet Content & Information,Auto Manufacturers,False
ADSK,CSX,0.41639521279066616,Software - Application,Railroads,False
ABNB,AMAT,0.41629469428387766,Travel Services,Semiconductor Equipment & Materials,False
SBUX,TXN,0.41622437701436443,Restaurants,Semiconductors,False
CDNS,CTSH,0.41615155097205275,Software - Application,Information Technology Services,False
LIN,ODFL,0.4160716250493216,Specialty Chemicals,Trucking,False
CSX,MCHP,0.4160034513755391,Railroads,Semiconductors,False
LRCX,TTD,0.4159892924636674,Semiconductor Equipment & Materials,Advertising Agencies,False
ON,WDAY,0.4159666432519531,Semiconductors,Software - Application,False
ABNB,MSFT,0.4157581261685305,Travel Services,Software - Infrastructure,False
PLTR,TTD,0.4157402271451557,Software - Infrastructure,Advertising Agencies,False
AMAT,CTAS,0.41566009350084093,Semiconductor Equipment & Materials,Specialty Business Services,False
CDW,WDAY,0.4156405027349591,Information Technology Services,Software - Application,False
TXN,WDAY,0.41561930673953623,Semiconductors,Software - Application,False
ADSK,COST,0.41548377760584404,Software - Application,Discount Stores,False
GFS,GOOGL,0.41538101667465077,Semiconductors,Internet Content & Information,False
ISRG,ROP,0.4150920445937753,Medical Instruments & Supplies,Software - Application,False
AMAT,CSCO,0.4149787710445099,Semiconductor Equipment & Materials,Communication Equipment,False
ABNB,KLAC,0.41484749600327997,Travel Services,Semiconductor Equipment & Materials,False
ADI,MELI,0.4145587552383006,Semiconductors,Internet Retail,False
MCHP,ZS,0.4145099485042067,Semiconductors,Software - Infrastructure,False
BKNG,CDNS,0.414469056911809,Travel Services,Software - Application,False
AXON,DASH,0.4144658483704933,Aerospace & Defense,Internet Retail,False
ADP,MAR,0.41445921533086727,Software - Application,Lodging,False
ABNB,CDNS,0.4144478432727202,Travel Services,Software - Application,False
MSTR,NVDA,0.41442998142095183,Software - Application,Semiconductors,False
GEHC,TXN,0.41439675449072416,Medical Devices,Semiconductors,False
ADP,ORLY,0.4142343377033373,Software - Application,Auto Parts,False
MELI,NXPI,0.41419630933452833,Internet Retail,Semiconductors,False
DDOG,NXPI,0.4139782764609914,Software - Application,Semiconductors,False
AMAT,DASH,0.4139368971558898,Semiconductor Equipment & Materials,Internet Retail,False
ISRG,NFLX,0.41383997836403796,Medical Instruments & Supplies,Entertainment,False
ASML,CTAS,0.4138250118903501,Semiconductor Equipment & Materials,Specialty Business Services,False
QCOM,TTD,0.4137748491611563,Semiconductors,Advertising Agencies,False
GOOGL,PYPL,0.4136330169494126,Internet Content & Information,Credit Services,False
LIN,VRSK,0.41362214021494276,Specialty Chemicals,Consulting Services,False
ISRG,PAYX,0.41345289234794835,Medical Instruments & Supplies,Software - Application,False
DASH,NFLX,0.41344865558938465,Internet Retail,Entertainment,False
ABNB,CPRT,0.41318562285067567,Travel Services,Specialty Business Services,False
LULU,ON,0.41316543933973343,Apparel Retail,Semiconductors,False
MRVL,TEAM,0.4129206476418379,Semiconductors,Software - Application,False
CRWD,QCOM,0.41291386337641417,Software - Infrastructure,Semiconductors,False
ISRG,ON,0.41267097807228525,Medical Instruments & Supplies,Semiconductors,False
AMZN,CDW,0.41266573125547656,Internet Retail,Information Technology Services,False
CRWD,GOOGL,0.41258230114707417,Software - Infrastructure,Internet Content & Information,False
HON,ROST,0.4125126397281371,Conglomerates,Apparel Retail,False
AVGO,ISRG,0.411970595867665,Semiconductors,Medical Instruments & Supplies,False
META,MU,0.4118311277386325,Internet Content & Information,Semiconductors,False
CTAS,WDAY,0.4117712550893223,Specialty Business Services,Software - Application,False
ADBE,ODFL,0.41175113443368444,Software - Application,Trucking,False
APP,DDOG,0.4116537999065902,Advertising Agencies,Software - Application,False
ADP,IDXX,0.41159038722897184,Software - Application,Diagnostics & Research,False
ASML,NFLX,0.41151976714667243,Semiconductor Equipment & Materials,Entertainment,False
BKNG,SBUX,0.4114682534338564,Travel Services,Restaurants,False
ODFL,SNPS,0.4113310828690603,Trucking,Software - Infrastructure,False
CSGP,VRSK,0.411313813245073,Real Estate Services,Consulting Services,False
NVDA,PYPL,0.41130864890870317,Semiconductors,Credit Services,False
FAST,VRSK,0.41117165789117815,Industrial Distribution,Consulting Services,False
CPRT,MNST,0.41105510075568785,Specialty Business Services,Beverages - Non-Alcoholic,False
LIN,SBUX,0.4108940921381165,Specialty Chemicals,Restaurants,False
PEP,VRSK,0.41080310377564017,Beverages - Non-Alcoholic,Consulting Services,False
LULU,PYPL,0.4107318757465109,Apparel Retail,Credit Services,False
ISRG,MDB,0.4107264424220009,Medical Instruments & Supplies,Software - Infrastructure,False
AMAT,CTSH,0.4106294346232185,Semiconductor Equipment & Materials,Information Technology Services,False
FTNT,NXPI,0.41060614420870306,Software - Infrastructure,Semiconductors,False
AMZN,FTNT,0.41035757008785884,Internet Retail,Software - Infrastructure,False
MAR,MRVL,0.4102338493454405,Lodging,Semiconductors,False
APP,MDB,0.410026812673205,Advertising Agencies,Software - Infrastructure,False
GOOGL,IDXX,0.40986319433217305,Internet Content & Information,Diagnostics & Research,False
CRWD,TSLA,0.40984856683869003,Software - Infrastructure,Auto Manufacturers,False
ADP,NXPI,0.40984705425948087,Software - Application,Semiconductors,False
ON,PCAR,0.4098372784279574,Semiconductors,Farm & Heavy Construction Machinery,False
AMD,PYPL,0.4098235483873699,Semiconductors,Credit Services,False
NVDA,TEAM,0.4097787265102394,Semiconductors,Software - Application,False
NXPI,PAYX,0.4097652901527686,Semiconductors,Software - Application,False
BKNG,MSFT,0.4095166393655294,Travel Services,Software - Infrastructure,False
AXON,CDNS,0.4093618499810576,Aerospace & Defense,Software - Application,False
ADP,TMUS,0.40934352909733357,Software - Application,Telecom Services,False
NFLX,ZS,0.4091844605129502,Entertainment,Software - Infrastructure,False
AAPL,NFLX,0.40909905354040177,Consumer Electronics,Entertainment,False
LULU,ZS,0.40904601588842643,Apparel Retail,Software - Infrastructure,False
MAR,MSFT,0.40902807878033137,Lodging,Software - Infrastructure,False
GOOGL,TTD,0.4090199579014489,Internet Content & Information,Advertising Agencies,False
AAPL,TTD,0.408133474318588,Consumer Electronics,Advertising Agencies,False
CDW,ISRG,0.4080966646029468,Information Technology Services,Medical Instruments & Supplies,False
ISRG,MAR,0.40803201829140723,Medical Instruments & Supplies,Lodging,False
CDNS,LIN,0.40786130871776666,Software - Application,Specialty Chemicals,False
CTAS,PCAR,0.4077477708678329,Specialty Business Services,Farm & Heavy Construction Machinery,False
ABNB,TSLA,0.40770195408773885,Travel Services,Auto Manufacturers,False
ADSK,CSCO,0.40768709658798064,Software - Application,Communication Equipment,False
GFS,PCAR,0.40760119710690124,Semiconductors,Farm & Heavy Construction Machinery,False
DASH,MCHP,0.40742451834638105,Internet Retail,Semiconductors,False
MDB,NXPI,0.4073285177588726,Software - Infrastructure,Semiconductors,False
