Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry
ADP,PYPL,0.44004830040707393,Software - Application,Credit Services,False
AAPL,NVDA,0.43987357027782614,Consumer Electronics,Semiconductors,False
BKNG,CDW,0.4398532849742176,Travel Services,Information Technology Services,False
CMCSA,HON,0.4398529874751444,Telecom Services,Conglomerates,False
LRCX,PCAR,0.4398271407650841,Semiconductor Equipment & Materials,Farm & Heavy Construction Machinery,False
ADP,CTSH,0.4398067469713955,Software - Application,Information Technology Services,False
MSFT,MU,0.4396886002277301,Software - Infrastructure,Semiconductors,False
BKNG,MRVL,0.43947067235479814,Travel Services,Semiconductors,False
CDNS,TSLA,0.4393477038357508,Software - Application,Auto Manufacturers,False
ADSK,DASH,0.439271071124246,Software - Application,Internet Retail,False
MSTR,MU,0.4392110806517034,Software - Application,Semiconductors,False
ARM,BKR,0.4390181845478123,Semiconductors,Oil & Gas Equipment & Services,False
FTNT,INTU,0.4389120272347542,Software - Infrastructure,Software - Application,False
ADI,INTU,0.4387184380005912,Semiconductors,Software - Application,False
AMAT,PLTR,0.43865828639176363,Semiconductor Equipment & Materials,Software - Infrastructure,False
CSCO,ISRG,0.4384084819356857,Communication Equipment,Medical Instruments & Supplies,False
ABNB,INTU,0.4383947628450459,Travel Services,Software - Application,False
GEHC,TSLA,0.43824553768632674,Medical Devices,Auto Manufacturers,False
AMAT,PYPL,0.43819247950007384,Semiconductor Equipment & Materials,Credit Services,False
BKR,GEHC,0.4381609984305147,Oil & Gas Equipment & Services,Medical Devices,False
ADBE,QCOM,0.43812890643660557,Software - Application,Semiconductors,False
KLAC,PCAR,0.4380691681800297,Semiconductor Equipment & Materials,Farm & Heavy Construction Machinery,False
INTU,NXPI,0.4380519773653436,Software - Application,Semiconductors,False
EXC,ORLY,0.43799575399645,Utilities - Regulated Electric,Auto Parts,False
BKNG,DASH,0.4378483814091415,Travel Services,Internet Retail,False
FAST,PYPL,0.4374326704817196,Industrial Distribution,Credit Services,False
LIN,NXPI,0.4374257998586116,Specialty Chemicals,Semiconductors,False
META,ON,0.43738355196925227,Internet Content & Information,Semiconductors,False
ADP,KHC,0.4373444265016995,Software - Application,Packaged Foods,False
APP,LRCX,0.43725848291830766,Advertising Agencies,Semiconductor Equipment & Materials,False
MCHP,MSFT,0.43716541340779524,Semiconductors,Software - Infrastructure,False
ADI,CSGP,0.4370810456767607,Semiconductors,Real Estate Services,False
BKNG,FTNT,0.43695260594035,Travel Services,Software - Infrastructure,False
AMAT,PANW,0.4369223881379136,Semiconductor Equipment & Materials,Software - Infrastructure,False
CEG,CSCO,0.4368057668970815,Utilities - Independent Power Producers,Communication Equipment,False
FTNT,GFS,0.4367658178798341,Software - Infrastructure,Semiconductors,False
GFS,WDAY,0.43674476038327464,Semiconductors,Software - Application,False
MAR,PANW,0.43671360079282096,Lodging,Software - Infrastructure,False
COST,CTAS,0.43669978679671007,Discount Stores,Specialty Business Services,False
ADSK,MSFT,0.43658349011847447,Software - Application,Software - Infrastructure,False
COST,ROP,0.43648203563569177,Discount Stores,Software - Application,False
CDW,FTNT,0.4361578054061761,Information Technology Services,Software - Infrastructure,False
AMAT,MSTR,0.43604099743033026,Semiconductor Equipment & Materials,Software - Application,False
APP,DASH,0.4360039699657127,Advertising Agencies,Internet Retail,False
META,PANW,0.4358675121085879,Internet Content & Information,Software - Infrastructure,False
CSCO,PYPL,0.4356134599195659,Communication Equipment,Credit Services,False
CSCO,META,0.4356056859518846,Communication Equipment,Internet Content & Information,False
NXPI,ZS,0.4355114781365561,Semiconductors,Software - Infrastructure,False
MAR,TSLA,0.4354490075051038,Lodging,Auto Manufacturers,False
AMZN,BKR,0.43535824539594264,Internet Retail,Oil & Gas Equipment & Services,False
FANG,GFS,0.4352582971658759,Oil & Gas E&P,Semiconductors,False
ADBE,ADI,0.435210497836197,Software - Application,Semiconductors,False
ABNB,KLAC,0.43516272554091573,Travel Services,Semiconductor Equipment & Materials,False
AAPL,ROP,0.4350558549280501,Consumer Electronics,Software - Application,False
ISRG,MSFT,0.4349202297423634,Medical Instruments & Supplies,Software - Infrastructure,False
AMD,PYPL,0.434898593610243,Semiconductors,Credit Services,False
GFS,SBUX,0.434626561550167,Semiconductors,Restaurants,False
CSCO,CSX,0.4345577361513561,Communication Equipment,Railroads,False
FAST,ODFL,0.43438369086079726,Industrial Distribution,Trucking,False
FTNT,QCOM,0.4343453593312093,Software - Infrastructure,Semiconductors,False
AVGO,TSLA,0.43408135944988263,Semiconductors,Auto Manufacturers,False
LULU,NXPI,0.43402625715053256,Apparel Retail,Semiconductors,False
BKR,MCHP,0.43401968137984426,Oil & Gas Equipment & Services,Semiconductors,False
FTNT,LRCX,0.43400186860414164,Software - Infrastructure,Semiconductor Equipment & Materials,False
HON,ISRG,0.43381925089718515,Conglomerates,Medical Instruments & Supplies,False
ASML,PLTR,0.43378986202256387,Semiconductor Equipment & Materials,Software - Infrastructure,False
DASH,MSTR,0.4337758150133712,Internet Retail,Software - Application,False
NXPI,WDAY,0.4336419246171356,Semiconductors,Software - Application,False
CPRT,LIN,0.4334174097931862,Specialty Business Services,Specialty Chemicals,False
FANG,MRVL,0.43335290497640505,Oil & Gas E&P,Semiconductors,False
AXON,INTU,0.4332578392233481,Aerospace & Defense,Software - Application,False
AMAT,BKR,0.43298526685630984,Semiconductor Equipment & Materials,Oil & Gas Equipment & Services,False
CTSH,LRCX,0.43285870634703666,Information Technology Services,Semiconductor Equipment & Materials,False
CSCO,ROP,0.4327588026151093,Communication Equipment,Software - Application,False
AAPL,ZS,0.4325713935456591,Consumer Electronics,Software - Infrastructure,False
BKNG,MSFT,0.43251690100247386,Travel Services,Software - Infrastructure,False
KLAC,WBD,0.4322638766219845,Semiconductor Equipment & Materials,Entertainment,False
CSCO,ON,0.43224144730883146,Communication Equipment,Semiconductors,False
QCOM,TEAM,0.4321217081551659,Semiconductors,Software - Application,False
INTC,KLAC,0.43192366685745565,Semiconductors,Semiconductor Equipment & Materials,False
DASH,NVDA,0.43177872028700537,Internet Retail,Semiconductors,False
ORLY,PAYX,0.43154259527090283,Auto Parts,Software - Application,False
FANG,TXN,0.43151861479106746,Oil & Gas E&P,Semiconductors,False
GFS,WBD,0.4314000432674833,Semiconductors,Entertainment,False
CDW,PANW,0.43125432413224457,Information Technology Services,Software - Infrastructure,False
CCEP,MDLZ,0.4312052813509589,Beverages - Non-Alcoholic,Confectioners,False
ASML,INTC,0.43111210757713436,Semiconductor Equipment & Materials,Semiconductors,False
FTNT,KLAC,0.43110495858606185,Software - Infrastructure,Semiconductor Equipment & Materials,False
FTNT,MCHP,0.4309238004173478,Software - Infrastructure,Semiconductors,False
ADI,TEAM,0.4308392667530923,Semiconductors,Software - Application,False
APP,CEG,0.4308093939108406,Advertising Agencies,Utilities - Independent Power Producers,False
ADSK,KLAC,0.4307290369713702,Software - Application,Semiconductor Equipment & Materials,False
APP,MU,0.43050185648502914,Advertising Agencies,Semiconductors,False
FANG,SBUX,0.4302464874334773,Oil & Gas E&P,Restaurants,False
MDB,MRVL,0.43024612870490225,Software - Infrastructure,Semiconductors,False
MSTR,PYPL,0.4302374838560167,Software - Application,Credit Services,False
CTAS,INTU,0.43018979706977767,Specialty Business Services,Software - Application,False
ADBE,MCHP,0.43007948274018637,Software - Application,Semiconductors,False
ABNB,LRCX,0.4297815392172558,Travel Services,Semiconductor Equipment & Materials,False
ADI,ZS,0.42975551068884776,Semiconductors,Software - Infrastructure,False
LIN,SBUX,0.4297424359308642,Specialty Chemicals,Restaurants,False
MAR,MRVL,0.42972766520860256,Lodging,Semiconductors,False
MSFT,NFLX,0.42945831392256834,Software - Infrastructure,Entertainment,False
BKR,NVDA,0.4294482278930781,Oil & Gas Equipment & Services,Semiconductors,False
ADP,MNST,0.4290061615054135,Software - Application,Beverages - Non-Alcoholic,False
PANW,TSLA,0.4289817048324793,Software - Infrastructure,Auto Manufacturers,False
ADBE,AMZN,0.4287036389259413,Software - Application,Internet Retail,False
CTSH,ISRG,0.42847802973036575,Information Technology Services,Medical Instruments & Supplies,False
MSFT,NXPI,0.42843597821494617,Software - Infrastructure,Semiconductors,False
PYPL,TSLA,0.4283989913167945,Credit Services,Auto Manufacturers,False
CSX,QCOM,0.42839467949863014,Railroads,Semiconductors,False
ADBE,LIN,0.4282807875569703,Software - Application,Specialty Chemicals,False
FAST,MAR,0.4281013480970351,Industrial Distribution,Lodging,False
CRWD,WDAY,0.42798947961162176,Software - Infrastructure,Software - Application,False
CDNS,CDW,0.4278892842731386,Software - Application,Information Technology Services,False
CRWD,MCHP,0.42783218083750235,Software - Infrastructure,Semiconductors,False
CSCO,DASH,0.4278007454947478,Communication Equipment,Internet Retail,False
CSX,CTAS,0.42779834967390373,Railroads,Specialty Business Services,False
AMGN,KHC,0.4277833621636429,Drug Manufacturers - General,Packaged Foods,False
FAST,GEHC,0.4275299985531684,Industrial Distribution,Medical Devices,False
BKNG,NVDA,0.4275172588963061,Travel Services,Semiconductors,False
FANG,GEHC,0.427512134411578,Oil & Gas E&P,Medical Devices,False
AMZN,APP,0.4274404927684829,Internet Retail,Advertising Agencies,False
AAPL,CRWD,0.42722375873093454,Consumer Electronics,Software - Infrastructure,False
AXON,CDNS,0.4271002042962824,Aerospace & Defense,Software - Application,False
AVGO,BKR,0.42698509264292894,Semiconductors,Oil & Gas Equipment & Services,False
PCAR,WBD,0.4268899991764081,Farm & Heavy Construction Machinery,Entertainment,False
AAPL,TEAM,0.4268476089232985,Consumer Electronics,Software - Application,False
ARM,NFLX,0.42666813767518874,Semiconductors,Entertainment,False
AAPL,CTAS,0.42649928438791956,Consumer Electronics,Specialty Business Services,False
CTSH,ROST,0.4264781506742439,Information Technology Services,Apparel Retail,False
ADI,ROST,0.4262496372204214,Semiconductors,Apparel Retail,False
LIN,PCAR,0.4260115928447554,Specialty Chemicals,Farm & Heavy Construction Machinery,False
DASH,LRCX,0.4260086851894411,Internet Retail,Semiconductor Equipment & Materials,False
LULU,ODFL,0.42582455041481243,Apparel Retail,Trucking,False
ABNB,NVDA,0.42576732254957617,Travel Services,Semiconductors,False
PLTR,QCOM,0.425766782160236,Software - Infrastructure,Semiconductors,False
ADBE,FAST,0.42574451045661993,Software - Application,Industrial Distribution,False
GFS,ZS,0.42573395027961985,Semiconductors,Software - Infrastructure,False
NXPI,ROST,0.4257316177910989,Semiconductors,Apparel Retail,False
CDW,NVDA,0.42558910910147346,Information Technology Services,Semiconductors,False
CSCO,LIN,0.42558545142873716,Communication Equipment,Specialty Chemicals,False
CDNS,MAR,0.42553765397265075,Software - Application,Lodging,False
AMZN,SNPS,0.4254595011143972,Internet Retail,Software - Infrastructure,False
ABNB,CSGP,0.4252586774600208,Travel Services,Real Estate Services,False
ISRG,ON,0.42505195936165524,Medical Instruments & Supplies,Semiconductors,False
CSGP,MAR,0.42479169325215405,Real Estate Services,Lodging,False
META,SBUX,0.42477566201546846,Internet Content & Information,Restaurants,False
FTNT,MAR,0.42472727615297884,Software - Infrastructure,Lodging,False
AMD,CDW,0.4245681061606609,Semiconductors,Information Technology Services,False
BIIB,HON,0.4245375486640313,Drug Manufacturers - General,Conglomerates,False
GOOGL,MSFT,0.4244698562956885,Internet Content & Information,Software - Infrastructure,False
BKNG,PANW,0.42442609888341754,Travel Services,Software - Infrastructure,False
ODFL,ROP,0.42438509494380894,Trucking,Software - Application,False
CRWD,GFS,0.4242940866441604,Software - Infrastructure,Semiconductors,False
GFS,ROST,0.4242323560657362,Semiconductors,Apparel Retail,False
BKNG,ROP,0.4240240816156171,Travel Services,Software - Application,False
HON,ROP,0.42401034538628946,Conglomerates,Software - Application,False
DASH,MCHP,0.42400362471184044,Internet Retail,Semiconductors,False
CPRT,MAR,0.42390469696052246,Specialty Business Services,Lodging,False
INTU,MCHP,0.42386037340151284,Software - Application,Semiconductors,False
ASML,SBUX,0.4238015144999646,Semiconductor Equipment & Materials,Restaurants,False
MCHP,WDAY,0.42379224533086085,Semiconductors,Software - Application,False
CMCSA,ODFL,0.4234158779975398,Telecom Services,Trucking,False
ADSK,TXN,0.4228433954670537,Software - Application,Semiconductors,False
BKR,GFS,0.4227652307588726,Oil & Gas Equipment & Services,Semiconductors,False
APP,MSFT,0.422638218507119,Advertising Agencies,Software - Infrastructure,False
AMZN,INTU,0.42246442056682837,Internet Retail,Software - Application,False
FANG,PCAR,0.4224165983794154,Oil & Gas E&P,Farm & Heavy Construction Machinery,False
LIN,ODFL,0.42236755360667916,Specialty Chemicals,Trucking,False
CSX,FAST,0.42230491179073587,Railroads,Industrial Distribution,False
AAPL,ISRG,0.4221404692998291,Consumer Electronics,Medical Instruments & Supplies,False
ASML,SNPS,0.42207011096785163,Semiconductor Equipment & Materials,Software - Infrastructure,False
LIN,MNST,0.42203874163901667,Specialty Chemicals,Beverages - Non-Alcoholic,False
FTNT,PYPL,0.421726685043159,Software - Infrastructure,Credit Services,False
PYPL,TTD,0.4216542746672194,Credit Services,Advertising Agencies,False
ASML,PYPL,0.4215586552199065,Semiconductor Equipment & Materials,Credit Services,False
BIIB,PEP,0.42149724066707256,Drug Manufacturers - General,Beverages - Non-Alcoholic,False
BKR,ISRG,0.4213854190613575,Oil & Gas Equipment & Services,Medical Instruments & Supplies,False
ON,WBD,0.4212355350962113,Semiconductors,Entertainment,False
CTSH,PANW,0.42122328908466533,Information Technology Services,Software - Infrastructure,False
GFS,TEAM,0.42090465631610213,Semiconductors,Software - Application,False
KHC,VRSK,0.4208790229711859,Packaged Foods,Consulting Services,False
GFS,ISRG,0.42026284444870277,Semiconductors,Medical Instruments & Supplies,False
AAPL,ADP,0.4202048537208073,Consumer Electronics,Software - Application,False
AVGO,ISRG,0.41991819240467904,Semiconductors,Medical Instruments & Supplies,False
AMD,CEG,0.4199014824244753,Semiconductors,Utilities - Independent Power Producers,False
CEG,ZS,0.41984711525727425,Utilities - Independent Power Producers,Software - Infrastructure,False
NFLX,PLTR,0.41982361989078726,Entertainment,Software - Infrastructure,False
EXC,PEP,0.4195731761547202,Utilities - Regulated Electric,Beverages - Non-Alcoholic,False
CEG,TSLA,0.4193981661071794,Utilities - Independent Power Producers,Auto Manufacturers,False
AMD,CRWD,0.4193311907030387,Semiconductors,Software - Infrastructure,False
ISRG,PYPL,0.41928316307432834,Medical Instruments & Supplies,Credit Services,False
GFS,GOOGL,0.4192507710880628,Semiconductors,Internet Content & Information,False
ABNB,MDB,0.4191653113092811,Travel Services,Software - Infrastructure,False
CTSH,KLAC,0.4190934414527644,Information Technology Services,Semiconductor Equipment & Materials,False
CSGP,LIN,0.4189538849797969,Real Estate Services,Specialty Chemicals,False
AMAT,MSFT,0.4189284860484203,Semiconductor Equipment & Materials,Software - Infrastructure,False
BKNG,HON,0.41888713687238216,Travel Services,Conglomerates,False
ADBE,CSX,0.41882459479847844,Software - Application,Railroads,False
AMAT,SNPS,0.41878500790381906,Semiconductor Equipment & Materials,Software - Infrastructure,False
ASML,BKNG,0.418757423388136,Semiconductor Equipment & Materials,Travel Services,False
ADBE,CTAS,0.41867191620585953,Software - Application,Specialty Business Services,False
ADI,ADP,0.4186049916268926,Semiconductors,Software - Application,False
ASML,MAR,0.41850148166572015,Semiconductor Equipment & Materials,Lodging,False
PYPL,TEAM,0.4184892583987003,Credit Services,Software - Application,False
BKR,MAR,0.4184714094207174,Oil & Gas Equipment & Services,Lodging,False
ARM,MSTR,0.418206637474673,Semiconductors,Software - Application,False
CMCSA,NXPI,0.41792750982701404,Telecom Services,Semiconductors,False
MAR,WDAY,0.41789248989740496,Lodging,Software - Application,False
ABNB,GEHC,0.4178750357280433,Travel Services,Medical Devices,False
PAYX,PCAR,0.41787411873411284,Software - Application,Farm & Heavy Construction Machinery,False
CSX,ROP,0.4176834734137729,Railroads,Software - Application,False
FANG,ON,0.4175702203087888,Oil & Gas E&P,Semiconductors,False
AMZN,FANG,0.4175616349472037,Internet Retail,Oil & Gas E&P,False
GOOGL,PLTR,0.4175472856034282,Internet Content & Information,Software - Infrastructure,False
CCEP,XEL,0.41750143175067994,Beverages - Non-Alcoholic,Utilities - Regulated Electric,False
ARM,PYPL,0.4173810337818511,Semiconductors,Credit Services,False
CTAS,ORLY,0.4173489163159637,Specialty Business Services,Auto Parts,False
DASH,FTNT,0.41732812988818135,Internet Retail,Software - Infrastructure,False
ADSK,CPRT,0.4171713880685519,Software - Application,Specialty Business Services,False
AMZN,WDAY,0.4170791053115617,Internet Retail,Software - Application,False
BKR,CDNS,0.4170432882941382,Oil & Gas Equipment & Services,Software - Application,False
INTU,KLAC,0.4169233881126506,Software - Application,Semiconductor Equipment & Materials,False
ORLY,TMUS,0.41690383241584955,Auto Parts,Telecom Services,False
ADP,CSX,0.41684354165338117,Software - Application,Railroads,False
DASH,TSLA,0.4167522281608796,Internet Retail,Auto Manufacturers,False
MAR,MSFT,0.41638018017371825,Lodging,Software - Infrastructure,False
CSX,PYPL,0.4161509300603703,Railroads,Credit Services,False
CDW,CEG,0.4160910608064079,Information Technology Services,Utilities - Independent Power Producers,False
BKR,PCAR,0.4160666606525735,Oil & Gas Equipment & Services,Farm & Heavy Construction Machinery,False
ADSK,MDB,0.4160648600871914,Software - Application,Software - Infrastructure,False
BIIB,KHC,0.4159835370421192,Drug Manufacturers - General,Packaged Foods,False
GFS,META,0.4158006010795671,Semiconductors,Internet Content & Information,False
CRWD,NFLX,0.4157609056829447,Software - Infrastructure,Entertainment,False
META,TXN,0.41574072559144953,Internet Content & Information,Semiconductors,False
LRCX,SNPS,0.41548492018945543,Semiconductor Equipment & Materials,Software - Infrastructure,False
FANG,MU,0.4152971445400114,Oil & Gas E&P,Semiconductors,False
GEHC,PANW,0.4149535208714623,Medical Devices,Software - Infrastructure,False
CSX,PAYX,0.41489062022201445,Railroads,Software - Application,False
CTSH,WBD,0.4146649052250628,Information Technology Services,Entertainment,False
GEHC,WBD,0.414476437994649,Medical Devices,Entertainment,False
ADSK,META,0.41444252662619935,Software - Application,Internet Content & Information,False
ADSK,LIN,0.41440677893545347,Software - Application,Specialty Chemicals,False
CTAS,TXN,0.4143569362123695,Specialty Business Services,Semiconductors,False
AMGN,REGN,0.4140728860772813,Drug Manufacturers - General,Biotechnology,False
LIN,MCHP,0.4139365281547898,Specialty Chemicals,Semiconductors,False
TXN,WBD,0.41376742696174335,Semiconductors,Entertainment,False
PYPL,WBD,0.413672282003093,Credit Services,Entertainment,False
AXON,NVDA,0.413521673653053,Aerospace & Defense,Semiconductors,False
ABNB,MU,0.4133271517962887,Travel Services,Semiconductors,False
AMAT,SBUX,0.4133085967531921,Semiconductor Equipment & Materials,Restaurants,False
LULU,PCAR,0.41324975955887516,Apparel Retail,Farm & Heavy Construction Machinery,False
DASH,ZS,0.41307105874566924,Internet Retail,Software - Infrastructure,False
CDNS,ON,0.41287743846449504,Software - Application,Semiconductors,False
ABNB,TSLA,0.4126470471910677,Travel Services,Auto Manufacturers,False
CDW,TSLA,0.41246262059966154,Information Technology Services,Auto Manufacturers,False
CMCSA,GEHC,0.4124084202822514,Telecom Services,Medical Devices,False
MCHP,ROP,0.41236787165432465,Semiconductors,Software - Application,False
GEHC,PAYX,0.41223386914210297,Medical Devices,Software - Application,False
BKR,LIN,0.41223172079753917,Oil & Gas Equipment & Services,Specialty Chemicals,False
AVGO,FTNT,0.4122233699976413,Semiconductors,Software - Infrastructure,False
APP,ISRG,0.4122166446926884,Advertising Agencies,Medical Instruments & Supplies,False
CTSH,META,0.4122011961763017,Information Technology Services,Internet Content & Information,False
PAYX,XEL,0.4121812892025691,Software - Application,Utilities - Regulated Electric,False
AMZN,CSGP,0.4121692503477123,Internet Retail,Real Estate Services,False
MELI,PLTR,0.41216167515942254,Internet Retail,Software - Infrastructure,False
FTNT,WBD,0.41207685690757656,Software - Infrastructure,Entertainment,False
MU,SBUX,0.41205174331813993,Semiconductors,Restaurants,False
BKNG,NFLX,0.4119313238677,Travel Services,Entertainment,False
CCEP,VRSK,0.41190622336683397,Beverages - Non-Alcoholic,Consulting Services,False
DDOG,MSFT,0.41178563324141676,Software - Application,Software - Infrastructure,False
ADSK,HON,0.41173694182488896,Software - Application,Conglomerates,False
TSLA,ZS,0.41154239795212677,Auto Manufacturers,Software - Infrastructure,False
ADI,WDAY,0.4115386108906813,Semiconductors,Software - Application,False
BKNG,CSX,0.4113833512687706,Travel Services,Railroads,False
PAYX,PEP,0.4113761011375213,Software - Application,Beverages - Non-Alcoholic,False
APP,PANW,0.41128973044272515,Advertising Agencies,Software - Infrastructure,False
AAPL,MU,0.41127461854128194,Consumer Electronics,Semiconductors,False
ABNB,WBD,0.41116735540795435,Travel Services,Entertainment,False
DDOG,MRVL,0.41087872255899455,Software - Application,Semiconductors,False
CCEP,ORLY,0.4108111566135509,Beverages - Non-Alcoholic,Auto Parts,False
AMGN,LIN,0.4102394759257601,Drug Manufacturers - General,Specialty Chemicals,False
BKNG,GEHC,0.41018038293350956,Travel Services,Medical Devices,False
ARM,DDOG,0.4099374863632827,Semiconductors,Software - Application,False
ADBE,TXN,0.40955059029672874,Software - Application,Semiconductors,False
BKR,SBUX,0.4095278741270111,Oil & Gas Equipment & Services,Restaurants,False
CSCO,PLTR,0.40946428481602093,Communication Equipment,Software - Infrastructure,False
CRWD,MAR,0.4092309115528062,Software - Infrastructure,Lodging,False
CSGP,PYPL,0.40912042118444597,Real Estate Services,Credit Services,False
GFS,LULU,0.40908611028443426,Semiconductors,Apparel Retail,False
DXCM,QCOM,0.4090489712149885,Medical Devices,Semiconductors,False
APP,ASML,0.4089490853011269,Advertising Agencies,Semiconductor Equipment & Materials,False
BKNG,CDNS,0.40892128814871964,Travel Services,Software - Application,False
ODFL,SBUX,0.4088670176645071,Trucking,Restaurants,False
CSX,ON,0.4087768512055271,Railroads,Semiconductors,False
FANG,MAR,0.4087738909386007,Oil & Gas E&P,Lodging,False
DASH,MU,0.40859668037688796,Internet Retail,Semiconductors,False
KLAC,SNPS,0.4085864867015705,Semiconductor Equipment & Materials,Software - Infrastructure,False
CSGP,PCAR,0.4085048159065111,Real Estate Services,Farm & Heavy Construction Machinery,False
CTAS,SBUX,0.4084534153506672,Specialty Business Services,Restaurants,False
ABNB,HON,0.4080674019125422,Travel Services,Conglomerates,False
CTAS,ODFL,0.40795645640893036,Specialty Business Services,Trucking,False
FAST,KHC,0.40763408703296594,Industrial Distribution,Packaged Foods,False
AXON,ZS,0.4076226448952734,Aerospace & Defense,Software - Infrastructure,False
CDW,ROP,0.4075305604994526,Information Technology Services,Software - Application,False
BKR,TSLA,0.4074576820475427,Oil & Gas Equipment & Services,Auto Manufacturers,False
BKNG,ROST,0.40734479770145005,Travel Services,Apparel Retail,False
ARM,TEAM,0.4071309422077185,Semiconductors,Software - Application,False
APP,KLAC,0.4071187463271399,Advertising Agencies,Semiconductor Equipment & Materials,False
MSFT,PYPL,0.40690800006485367,Software - Infrastructure,Credit Services,False
ADP,ISRG,0.406604125874001,Software - Application,Medical Instruments & Supplies,False
AVGO,MSTR,0.40642046806738485,Semiconductors,Software - Application,False
AMGN,HON,0.4063974820205307,Drug Manufacturers - General,Conglomerates,False
AMAT,CTSH,0.40638632194626045,Semiconductor Equipment & Materials,Information Technology Services,False
TMUS,XEL,0.40613892150936537,Telecom Services,Utilities - Regulated Electric,False
ADBE,ON,0.4059610648213321,Software - Application,Semiconductors,False
LIN,TMUS,0.4057332382783001,Specialty Chemicals,Telecom Services,False
AMZN,CEG,0.40564071442250266,Internet Retail,Utilities - Independent Power Producers,False
FANG,ISRG,0.4056306246394786,Oil & Gas E&P,Medical Instruments & Supplies,False
PYPL,ROP,0.40557328803966436,Credit Services,Software - Application,False
ASML,DASH,0.40550398283641287,Semiconductor Equipment & Materials,Internet Retail,False
ADSK,SBUX,0.40521450359024674,Software - Application,Restaurants,False
AAPL,CDNS,0.4050860521998039,Consumer Electronics,Software - Application,False
MDLZ,MNST,0.404981414933421,Confectioners,Beverages - Non-Alcoholic,False
ASML,ZS,0.40478600726471564,Semiconductor Equipment & Materials,Software - Infrastructure,False
ADSK,ASML,0.4047279319603414,Software - Application,Semiconductor Equipment & Materials,False
BKNG,CTAS,0.4047199822204806,Travel Services,Specialty Business Services,False
ISRG,LIN,0.4046634494977415,Medical Instruments & Supplies,Specialty Chemicals,False
ADBE,ISRG,0.4041474993479475,Software - Application,Medical Instruments & Supplies,False
ISRG,SBUX,0.40404010401391005,Medical Instruments & Supplies,Restaurants,False
ARM,MAR,0.4039649194722968,Semiconductors,Lodging,False
KHC,LIN,0.4038621254004158,Packaged Foods,Specialty Chemicals,False
NFLX,PANW,0.4038560072297278,Entertainment,Software - Infrastructure,False
MSTR,ZS,0.40380663379675097,Software - Application,Software - Infrastructure,False
LULU,QCOM,0.4034236365699831,Apparel Retail,Semiconductors,False
ADBE,ZS,0.4033919109265721,Software - Application,Software - Infrastructure,False
DASH,MAR,0.4032029143388117,Internet Retail,Lodging,False
AAPL,BKR,0.4031774602773473,Consumer Electronics,Oil & Gas Equipment & Services,False
ADSK,CSX,0.4031213831414517,Software - Application,Railroads,False
DASH,NFLX,0.40292358889614727,Internet Retail,Entertainment,False
CPRT,FAST,0.4027767902322368,Specialty Business Services,Industrial Distribution,False
MDLZ,XEL,0.4027380833849914,Confectioners,Utilities - Regulated Electric,False
MRVL,PYPL,0.4025822412406349,Semiconductors,Credit Services,False
MSFT,WDAY,0.4023662182866024,Software - Infrastructure,Software - Application,False
ABNB,CDNS,0.40233293993417935,Travel Services,Software - Application,False
HON,ODFL,0.4023091910342292,Conglomerates,Trucking,False
BKNG,SBUX,0.40215393060581733,Travel Services,Restaurants,False
ADBE,CSGP,0.40201291462458505,Software - Application,Real Estate Services,False
CSGP,NXPI,0.40193418753851645,Real Estate Services,Semiconductors,False
AMAT,ZS,0.40191806369490707,Semiconductor Equipment & Materials,Software - Infrastructure,False
CTAS,PYPL,0.40190350816201825,Specialty Business Services,Credit Services,False
CSX,LRCX,0.40185722805702867,Railroads,Semiconductor Equipment & Materials,False
APP,ARM,0.4016854400135554,Advertising Agencies,Semiconductors,False
ABNB,BKR,0.40157610119750903,Travel Services,Oil & Gas Equipment & Services,False
ODFL,PAYX,0.4013618365592303,Trucking,Software - Application,False
CCEP,TMUS,0.40130147048193177,Beverages - Non-Alcoholic,Telecom Services,False
CDW,CSGP,0.4011046234688804,Information Technology Services,Real Estate Services,False
MELI,WDAY,0.40109908918682186,Internet Retail,Software - Application,False
CSCO,INTU,0.4009160600312837,Communication Equipment,Software - Application,False
CEG,PANW,0.40089981397947666,Utilities - Independent Power Producers,Software - Infrastructure,False
GOOGL,ZS,0.40081426162412986,Internet Content & Information,Software - Infrastructure,False
CSGP,ROP,0.40076112268197944,Real Estate Services,Software - Application,False
ABNB,ADP,0.4006460285580458,Travel Services,Software - Application,False
ADSK,CSGP,0.4005955368727962,Software - Application,Real Estate Services,False
CDW,CTAS,0.4005120002683822,Information Technology Services,Specialty Business Services,False
BKNG,PCAR,0.40047763550307275,Travel Services,Farm & Heavy Construction Machinery,False
ABNB,APP,0.4004018136292913,Travel Services,Advertising Agencies,False
AMZN,SBUX,0.40026452220251163,Internet Retail,Restaurants,False
PLTR,TEAM,0.40023444521733864,Software - Infrastructure,Software - Application,False
INTU,LIN,0.40019860010685326,Software - Application,Specialty Chemicals,False
ADI,MSTR,0.4001824601412123,Semiconductors,Software - Application,False
MAR,MU,0.40003825381655583,Lodging,Semiconductors,False
